,alpha,beta,par_tp,par_fn,par_fp,par_jaccard,track_tp,track_fn,track_fp,track_jaccard,aveFramesOnFirstParticle,propLoyalTracks,aveFramesOnParticle,nPar,mean_vel,method,data,lookBack,maxCost,sigAcc,sigMeas
0,0.9385087734374999,0.9024122821514423,187714,1790.0,12286.0,0.9302443133951137,200,0,8,0.9615384615384616,398.21634615384613,0.3269230769230769,368.00369003690037,200,7,KF,rnr,1,100,30.0,10.0
1,0.94694575,0.9193648058252427,189395,749.0,10605.0,0.9434418104199772,200,0,6,0.970873786407767,471.2718446601942,0.41262135922330095,388.10505836575874,200,7,KF,rnr,1,100,30.0,10.0
2,0.93460612109375,0.8943599244916268,186932,2386.0,13068.0,0.9236409633077387,200,0,9,0.9569377990430622,414.4976076555024,0.3397129186602871,371.43947858472995,200,7,KF,rnr,1,100,30.0,10.0
3,0.959919296875,0.8888141637731481,192005,3284.0,7995.0,0.9445160465162039,200,0,16,0.9259259259259259,460.13425925925924,0.37962962962962965,417.41004184100416,200,7,KF,rnr,1,100,30.0,10.0
4,0.93632453515625,0.9003120530348557,187284,2143.0,12716.0,0.9264926314539706,200,0,8,0.9615384615384616,408.27884615384613,0.34134615384615385,367.3241252302026,200,7,KF,rnr,1,100,30.0,10.0
5,0.930919953125,0.8865904315476191,186187,2588.0,13813.0,0.9190425888996386,200,0,10,0.9523809523809523,349.81904761904764,0.2904761904761905,376.35849056603774,200,7,KF,rnr,1,100,30.0,10.0
6,0.93001771875,0.8857311607142857,186016,2013.0,13984.0,0.9208120269487607,200,0,10,0.9523809523809523,351.3904761904762,0.26666666666666666,349.2626970227671,200,7,KF,rnr,1,100,30.0,10.0
7,0.930131453125,0.8858394791666667,186038,2652.0,13962.0,0.9180170933422813,200,0,10,0.9523809523809523,363.2190476190476,0.3,311.98904538341156,200,7,KF,rnr,1,100,30.0,10.0
8,0.920761375,0.8332682126696832,184188,6495.0,15812.0,0.8919731712632267,200,0,21,0.9049773755656109,372.2579185520362,0.26244343891402716,337.9830508474576,200,7,KF,rnr,1,100,30.0,10.0
9,0.94090057421875,0.9269956396243842,188184,1079.0,11816.0,0.9358709760840267,200,0,3,0.9852216748768473,376.85221674876846,0.33004926108374383,365.9724770642202,200,7,KF,rnr,1,100,30.0,10.0
0,0.94750766796875,0.94750766796875,189517,0.0,10483.0,0.947585,200,0,0,1.0,348.23,0.315,353.6099290780142,200,7,KF,rnr,1,200,5.0,5.0
1,0.93747028125,0.93747028125,187505,0.0,12495.0,0.937525,200,0,0,1.0,420.405,0.385,394.25691699604744,200,7,KF,rnr,1,200,5.0,5.0
2,0.933771359375,0.933771359375,186764,0.0,13236.0,0.93382,200,0,0,1.0,410.165,0.36,358.0664272890485,200,7,KF,rnr,1,200,5.0,5.0
3,0.95952275,0.95952275,191930,0.0,8070.0,0.95965,200,0,0,1.0,412.055,0.375,410.52263374485597,200,7,KF,rnr,1,200,5.0,5.0
4,0.9273220390625,0.9273220390625,185474,0.0,14526.0,0.92737,200,0,0,1.0,402.11,0.35,368.68576709796673,200,7,KF,rnr,1,200,5.0,5.0
5,0.9208436796875,0.9208436796875,184174,0.0,15826.0,0.92087,200,0,0,1.0,333.99,0.3,365.3003663003663,200,7,KF,rnr,1,200,5.0,5.0
6,0.9367581796875,0.9367581796875,187364,0.0,12636.0,0.93682,200,0,0,1.0,332.07,0.27,340.29692832764505,200,7,KF,rnr,1,200,5.0,5.0
7,0.937595109375,0.937595109375,187528,0.0,12472.0,0.93764,200,0,0,1.0,340.505,0.305,313.96062992125985,200,7,KF,rnr,1,200,5.0,5.0
8,0.93952506640625,0.93952506640625,187922,0.0,12078.0,0.93961,200,0,0,1.0,377.835,0.31,340.29692832764505,200,7,KF,rnr,1,200,5.0,5.0
9,0.9234323984375,0.9234323984375,184712,0.0,15288.0,0.92356,200,0,0,1.0,330.31,0.27,344.4231433506045,200,7,KF,rnr,1,200,5.0,5.0
0,0.93606221875,0.93606221875,187223,0.0,12777.0,0.936115,200,0,0,1.0,313.5,0.28,337.9830508474576,200,7,KF,rnr,1,200,5.0,10.0
1,0.916579203125,0.916579203125,183326,0.0,16674.0,0.91663,200,0,0,1.0,411.21,0.37,346.22222222222223,200,7,KF,rnr,1,200,5.0,10.0
2,0.91712471875,0.91712471875,183436,0.0,16564.0,0.91718,200,0,0,1.0,361.63,0.31,339.71550255536624,200,7,KF,rnr,1,200,5.0,10.0
3,0.9361024765625,0.9361024765625,187236,0.0,12764.0,0.93618,200,0,0,1.0,367.75,0.325,361.9764065335753,200,7,KF,rnr,1,200,5.0,10.0
4,0.916275515625,0.916275515625,183265,0.0,16735.0,0.916325,200,0,0,1.0,330.82,0.285,316.9650238473768,200,7,KF,rnr,1,200,5.0,10.0
5,0.89883328125,0.89883328125,179774,0.0,20226.0,0.89887,200,0,0,1.0,298.98,0.255,345.6204506065858,200,7,KF,rnr,1,200,5.0,10.0
6,0.934255234375,0.934255234375,186864,0.0,13136.0,0.93432,200,0,0,1.0,327.855,0.275,337.40947546531305,200,7,KF,rnr,1,200,5.0,10.0
7,0.9242709765625,0.9242709765625,184865,0.0,15135.0,0.924325,200,0,0,1.0,300.9,0.26,286.35632183908046,200,7,KF,rnr,1,200,5.0,10.0
8,0.9200270625,0.9200270625,184025,0.0,15975.0,0.920125,200,0,0,1.0,357.76,0.305,313.4654088050315,200,7,KF,rnr,1,200,5.0,10.0
9,0.912238390625,0.912238390625,182467,0.0,17533.0,0.912335,200,0,0,1.0,338.945,0.285,312.9717425431711,200,7,KF,rnr,1,200,5.0,10.0
0,0.938867796875,0.8774465391355141,187788,3586.0,12212.0,0.9224013439038048,200,0,14,0.9345794392523364,399.35981308411215,0.3177570093457944,364.6307129798903,200,7,KF,rnr,1,100,50.0,10.0
1,0.941852828125,0.9100027324879227,188377,1046.0,11623.0,0.9369845706952638,200,0,7,0.966183574879227,472.82608695652175,0.4106280193236715,400.60642570281124,200,7,KF,rnr,1,100,50.0,10.0
2,0.930142078125,0.8733728433098592,186040,3275.0,13960.0,0.9152133808879597,200,0,13,0.9389671361502347,435.86384976525824,0.352112676056338,378.5066413662239,200,7,KF,rnr,1,100,50.0,10.0
3,0.94660265625,0.8764839409722223,189342,4230.0,10658.0,0.9271017969935856,200,0,16,0.9259259259259259,439.81944444444446,0.3472222222222222,396.61431411530816,200,7,KF,rnr,1,100,50.0,10.0
4,0.934898796875,0.8737371933411215,186998,3866.0,13002.0,0.9172593762569531,200,0,14,0.9345794392523364,391.92056074766356,0.3177570093457944,342.0531732418525,200,7,KF,rnr,1,100,50.0,10.0
5,0.92415021875,0.8801430654761905,184834,1967.0,15166.0,0.9151693098377458,200,0,10,0.9523809523809523,354.35238095238094,0.2904761904761905,399.0,200,7,KF,rnr,1,100,50.0,10.0
6,0.9303789296875,0.8777159714033019,186090,2997.0,13910.0,0.9167130548727321,200,0,12,0.9433962264150944,352.58962264150944,0.25471698113207547,356.14285714285717,200,7,KF,rnr,1,100,50.0,10.0
7,0.931485625,0.8585120967741936,186308,4247.0,13692.0,0.9121700685934188,200,0,17,0.9216589861751152,363.29493087557603,0.2903225806451613,308.59752321981426,200,7,KF,rnr,1,100,50.0,10.0
8,0.923455515625,0.8100486979166667,184727,7884.0,15273.0,0.8886061457351215,200,0,28,0.8771929824561403,386.1622807017544,0.2807017543859649,353.6099290780142,200,7,KF,rnr,1,100,50.0,10.0
9,0.931516109375,0.8914029754784689,186310,2870.0,13690.0,0.9183713708286094,200,0,9,0.9569377990430622,355.33971291866027,0.28708133971291866,357.42293906810033,200,7,KF,rnr,1,100,50.0,10.0
0,0.9555125546875,0.9555125546875,191117,0.0,8883.0,0.955585,200,0,0,1.0,410.83,0.375,388.10505836575874,200,7,KF,rnr,1,200,15.0,3.0
1,0.94601425,0.94601425,189209,0.0,10791.0,0.946045,200,0,0,1.0,495.895,0.455,419.16806722689074,200,7,KF,rnr,1,200,15.0,3.0
2,0.9435814453125,0.9435814453125,188728,0.0,11272.0,0.94364,200,0,0,1.0,434.965,0.39,381.4091778202677,200,7,KF,rnr,1,200,15.0,3.0
3,0.96818445703125,0.96818445703125,193667,0.0,6333.0,0.968335,200,0,0,1.0,474.4,0.44,435.68122270742356,200,7,KF,rnr,1,200,15.0,3.0
4,0.94999521484375,0.94999521484375,190018,0.0,9982.0,0.95009,200,0,0,1.0,391.935,0.355,360.6636528028933,200,7,KF,rnr,1,200,15.0,3.0
5,0.9372019765625,0.9372019765625,187444,0.0,12556.0,0.93722,200,0,0,1.0,377.79,0.335,413.0786749482402,200,7,KF,rnr,1,200,15.0,3.0
6,0.9467241875,0.9467241875,189362,0.0,10638.0,0.94681,200,0,0,1.0,378.14,0.32,368.68576709796673,200,7,KF,rnr,1,200,15.0,3.0
7,0.9488399375,0.9488399375,189780,0.0,10220.0,0.9489,200,0,0,1.0,378.09,0.345,324.2032520325203,200,7,KF,rnr,1,200,15.0,3.0
8,0.95586438671875,0.95586438671875,191210,0.0,8790.0,0.95605,200,0,0,1.0,419.725,0.375,385.84719535783364,200,7,KF,rnr,1,200,15.0,3.0
9,0.9453791640625,0.9453791640625,189079,0.0,10921.0,0.945395,200,0,0,1.0,370.685,0.33,397.40637450199205,200,7,KF,rnr,1,200,15.0,3.0
0,0.954627796875,0.954627796875,190940,0.0,9060.0,0.9547,200,0,0,1.0,400.82,0.36,377.0718336483932,200,7,KF,rnr,1,200,30.0,5.0
1,0.94882425,0.94882425,189771,0.0,10229.0,0.948855,200,0,0,1.0,484.14,0.44,414.8004158004158,200,7,KF,rnr,1,200,30.0,5.0
2,0.942874453125,0.942874453125,188586,0.0,11414.0,0.94293,200,0,0,1.0,432.87,0.385,379.95238095238096,200,7,KF,rnr,1,200,30.0,5.0
3,0.968631548828125,0.968631548828125,193758,0.0,6242.0,0.96879,200,0,0,1.0,478.51,0.445,438.56043956043953,200,7,KF,rnr,1,200,30.0,5.0
4,0.94804521484375,0.94804521484375,189628,0.0,10372.0,0.94814,200,0,0,1.0,378.79,0.345,356.14285714285717,200,7,KF,rnr,1,200,30.0,5.0
5,0.9373019765625,0.9373019765625,187464,0.0,12536.0,0.93732,200,0,0,1.0,382.895,0.34,411.37113402061857,200,7,KF,rnr,1,200,30.0,5.0
6,0.9477601875,0.9477601875,189562,0.0,10438.0,0.94781,200,0,0,1.0,378.695,0.32,366.6470588235294,200,7,KF,rnr,1,200,30.0,5.0
7,0.94843536328125,0.94843536328125,189699,0.0,10301.0,0.948495,200,0,0,1.0,362.33,0.325,323.6753246753247,200,7,KF,rnr,1,200,30.0,5.0
8,0.95644721875,0.95644721875,191324,0.0,8676.0,0.95662,200,0,0,1.0,405.115,0.36,380.6793893129771,200,7,KF,rnr,1,200,30.0,5.0
9,0.9487046796875,0.9487046796875,189746,0.0,10254.0,0.94873,200,0,0,1.0,354.295,0.315,380.6793893129771,200,7,KF,rnr,1,200,30.0,5.0
0,0.9076992421875,0.7824993467133621,181549,7468.0,18451.0,0.8750698902963349,200,0,32,0.8620689655172413,345.16379310344826,0.21120689655172414,330.12582781456956,200,7,KF,rnr,1,100,50.0,5.0
1,0.9196455078125,0.8031838496179039,183946,5914.0,16054.0,0.8933146847713123,200,0,29,0.8733624454148472,424.49781659388645,0.3056768558951965,356.78175313059035,200,7,KF,rnr,1,100,50.0,5.0
2,0.921199453125,0.8116294741189427,184251,6728.0,15749.0,0.8912725900700438,200,0,27,0.8810572687224669,411.3480176211454,0.2907488986784141,354.23978685612786,200,7,KF,rnr,1,100,50.0,5.0
3,0.9181739531249999,0.7715747505252101,183653,8185.0,16347.0,0.8821624996997862,200,0,38,0.8403361344537815,407.4453781512605,0.2647058823529412,365.9724770642202,200,7,KF,rnr,1,100,50.0,5.0
4,0.903206484375,0.7992977737831859,180654,7923.0,19346.0,0.8688504879210093,200,0,26,0.8849557522123894,370.783185840708,0.26991150442477874,309.07751937984494,200,7,KF,rnr,1,100,50.0,5.0
5,0.9143319765625,0.8237225014076577,182870,4913.0,17130.0,0.8924275180198425,200,0,22,0.9009009009009009,348.77477477477476,0.25675675675675674,369.3703703703704,200,7,KF,rnr,1,100,50.0,5.0
6,0.90450359375,0.7797444773706896,180908,8696.0,19092.0,0.8668493885843523,200,0,32,0.8620689655172413,347.4655172413793,0.21551724137931033,327.4072249589491,200,7,KF,rnr,1,100,50.0,5.0
7,0.892638921875,0.7316712474385246,178543,10733.0,21457.0,0.8472474648014312,200,0,44,0.819672131147541,322.9836065573771,0.20081967213114754,284.30670470756064,200,7,KF,rnr,1,100,50.0,5.0
8,0.89823971875,0.7302761941056911,179672,12550.0,20328.0,0.8453163961420842,200,0,46,0.8130081300813008,374.2154471544715,0.22764227642276422,317.9792663476874,200,7,KF,rnr,1,100,50.0,5.0
9,0.913111140625,0.8189337584080717,182632,6011.0,17368.0,0.8865157685754644,200,0,23,0.8968609865470852,327.0807174887892,0.21973094170403587,335.7003367003367,200,7,KF,rnr,1,100,50.0,5.0
0,0.9459043828125,0.9459043828125,189194,0.0,10806.0,0.94597,200,0,0,1.0,394.585,0.35,385.84719535783364,200,7,KF,rnr,1,200,15.0,5.0
1,0.95134572265625,0.95134572265625,190279,0.0,9721.0,0.951395,200,0,0,1.0,479.145,0.435,412.22314049586777,200,7,KF,rnr,1,200,15.0,5.0
2,0.940546125,0.940546125,188120,0.0,11880.0,0.9406,200,0,0,1.0,404.2,0.355,372.8317757009346,200,7,KF,rnr,1,200,15.0,5.0
3,0.9749028125,0.9749028125,195007,0.0,4993.0,0.975035,200,0,0,1.0,489.745,0.465,443.44444444444446,200,7,KF,rnr,1,200,15.0,5.0
4,0.94509594921875,0.94509594921875,189039,0.0,10961.0,0.945195,200,0,0,1.0,409.87,0.37,374.9398496240602,200,7,KF,rnr,1,200,15.0,5.0
5,0.93874421875,0.93874421875,187750,0.0,12250.0,0.93875,200,0,0,1.0,372.6,0.335,403.04040404040404,200,7,KF,rnr,1,200,15.0,5.0
6,0.943604203125,0.943604203125,188735,0.0,11265.0,0.943675,200,0,0,1.0,375.18,0.32,368.68576709796673,200,7,KF,rnr,1,200,15.0,5.0
7,0.94137593359375,0.94137593359375,188286,0.0,11714.0,0.94143,200,0,0,1.0,370.865,0.335,334.5704697986577,200,7,KF,rnr,1,200,15.0,5.0
8,0.94620221484375,0.94620221484375,189275,0.0,10725.0,0.946375,200,0,0,1.0,406.325,0.335,380.6793893129771,200,7,KF,rnr,1,200,15.0,5.0
9,0.944487234375,0.944487234375,188902,0.0,11098.0,0.94451,200,0,0,1.0,360.095,0.32,372.8317757009346,200,7,KF,rnr,1,200,15.0,5.0
0,0.96093815625,0.96093815625,192202,0.0,7798.0,0.96101,200,0,0,1.0,384.8,0.345,364.6307129798903,200,7,KF,rnr,1,200,15.0,10.0
1,0.94346471875,0.94346471875,188703,0.0,11297.0,0.943515,200,0,0,1.0,450.605,0.415,419.16806722689074,200,7,KF,rnr,1,200,15.0,10.0
2,0.929982953125,0.929982953125,186007,0.0,13993.0,0.930035,200,0,0,1.0,398.415,0.345,354.23978685612786,200,7,KF,rnr,1,200,15.0,10.0
3,0.96416187109375,0.96416187109375,192858,0.0,7142.0,0.96429,200,0,0,1.0,438.595,0.4,420.9409282700422,200,7,KF,rnr,1,200,15.0,10.0
4,0.93636496484375,0.93636496484375,187280,0.0,12720.0,0.9364,200,0,0,1.0,412.48,0.365,382.8771593090211,200,7,KF,rnr,1,200,15.0,10.0
5,0.9244352265625,0.9244352265625,184893,0.0,15107.0,0.924465,200,0,0,1.0,372.055,0.335,382.1417624521073,200,7,KF,rnr,1,200,15.0,10.0
6,0.9429463125,0.9429463125,188603,0.0,11397.0,0.943015,200,0,0,1.0,339.85,0.28,342.0531732418525,200,7,KF,rnr,1,200,15.0,10.0
7,0.935660625,0.935660625,187142,0.0,12858.0,0.93571,200,0,0,1.0,353.63,0.315,317.9792663476874,200,7,KF,rnr,1,200,15.0,10.0
8,0.9445036484375,0.9445036484375,188918,0.0,11082.0,0.94459,200,0,0,1.0,391.29,0.325,353.6099290780142,200,7,KF,rnr,1,200,15.0,10.0
9,0.94351726953125,0.94351726953125,188721,0.0,11279.0,0.943605,200,0,0,1.0,333.505,0.285,336.2681281618887,200,7,KF,rnr,1,200,15.0,10.0
0,0.93901194921875,0.93901194921875,187809,0.0,12191.0,0.939045,200,0,0,1.0,360.19,0.31,358.71223021582733,200,7,KF,rnr,1,200,50.0,3.0
1,0.932254125,0.932254125,186467,0.0,13533.0,0.932335,200,0,0,1.0,412.83,0.375,360.6636528028933,200,7,KF,rnr,1,200,50.0,3.0
2,0.93868757421875,0.93868757421875,187750,0.0,12250.0,0.93875,200,0,0,1.0,376.585,0.335,352.98230088495575,200,7,KF,rnr,1,200,50.0,3.0
3,0.96226939453125,0.96226939453125,192482,0.0,7518.0,0.96241,200,0,0,1.0,452.22,0.41,408.8360655737705,200,7,KF,rnr,1,200,50.0,3.0
4,0.93725221875,0.93725221875,187472,0.0,12528.0,0.93736,200,0,0,1.0,398.715,0.365,328.48929159802304,200,7,KF,rnr,1,200,50.0,3.0
5,0.9472716953125,0.9472716953125,189460,0.0,10540.0,0.9473,200,0,0,1.0,372.59,0.335,382.1417624521073,200,7,KF,rnr,1,200,50.0,3.0
6,0.9386470703125,0.9339771843905472,187742,131.0,12258.0,0.9380955474164422,200,0,1,0.9950248756218906,377.8955223880597,0.3034825870646766,347.4320557491289,200,7,KF,rnr,1,200,50.0,3.0
7,0.934894515625,0.934894515625,186995,0.0,13005.0,0.934975,200,0,0,1.0,327.205,0.28,299.3003003003003,200,7,KF,rnr,1,200,50.0,3.0
8,0.946335578125,0.946335578125,189293,0.0,10707.0,0.946465,200,0,0,1.0,364.355,0.315,337.9830508474576,200,7,KF,rnr,1,200,50.0,3.0
9,0.9434491640625,0.9434491640625,188693,0.0,11307.0,0.943465,200,0,0,1.0,326.045,0.285,346.82608695652175,200,7,KF,rnr,1,200,50.0,3.0
0,0.946467234375,0.946467234375,189300,0.0,10700.0,0.9465,200,0,0,1.0,370.655,0.325,373.53183520599254,200,7,KF,rnr,1,200,30.0,3.0
1,0.939986296875,0.939986296875,188013,0.0,11987.0,0.940065,200,0,0,1.0,423.9,0.385,373.53183520599254,200,7,KF,rnr,1,200,30.0,3.0
2,0.94652944921875,0.94652944921875,189317,0.0,10683.0,0.946585,200,0,0,1.0,422.795,0.375,386.5968992248062,200,7,KF,rnr,1,200,30.0,3.0
3,0.9621428046875,0.9621428046875,192461,0.0,7539.0,0.962305,200,0,0,1.0,472.39,0.435,429.10752688172045,200,7,KF,rnr,1,200,30.0,3.0
4,0.9401353515624999,0.9401353515625,188042,0.0,11958.0,0.94021,200,0,0,1.0,379.68,0.345,336.2681281618887,200,7,KF,rnr,1,200,30.0,3.0
5,0.9442819765625,0.9442819765625,188860,0.0,11140.0,0.9443,200,0,0,1.0,384.785,0.345,399.80160320641284,200,7,KF,rnr,1,200,30.0,3.0
6,0.94574945703125,0.94574945703125,189161,0.0,10839.0,0.945805,200,0,0,1.0,371.49,0.31,371.43947858472995,200,7,KF,rnr,1,200,30.0,3.0
7,0.9407897890625,0.9407897890625,188176,0.0,11824.0,0.94088,200,0,0,1.0,353.945,0.305,325.797385620915,200,7,KF,rnr,1,200,30.0,3.0
8,0.9507057343750001,0.950705734375,190179,0.0,9821.0,0.950895,200,0,0,1.0,399.35,0.345,359.36036036036035,200,7,KF,rnr,1,200,30.0,3.0
9,0.9483746328125,0.9483746328125,189679,0.0,10321.0,0.948395,200,0,0,1.0,365.645,0.325,370.74721189591077,200,7,KF,rnr,1,200,30.0,3.0
0,0.955907796875,0.955907796875,191196,0.0,8804.0,0.95598,200,0,0,1.0,410.68,0.375,379.22813688212926,200,7,KF,rnr,1,200,50.0,10.0
1,0.94581925,0.94581925,189170,0.0,10830.0,0.94585,200,0,0,1.0,477.07,0.435,404.67951318458415,200,7,KF,rnr,1,200,50.0,10.0
2,0.943569453125,0.943569453125,188725,0.0,11275.0,0.943625,200,0,0,1.0,435.215,0.39,380.6793893129771,200,7,KF,rnr,1,200,50.0,10.0
3,0.968010798828125,0.968010798828125,193632,0.0,6368.0,0.96816,200,0,0,1.0,464.105,0.43,434.7298474945534,200,7,KF,rnr,1,200,50.0,10.0
4,0.95069021484375,0.95069021484375,190157,0.0,9843.0,0.950785,200,0,0,1.0,396.805,0.36,361.3188405797101,200,7,KF,rnr,1,200,50.0,10.0
5,0.9372019765625,0.9372019765625,187444,0.0,12556.0,0.93722,200,0,0,1.0,378.22,0.335,417.41004184100416,200,7,KF,rnr,1,200,50.0,10.0
6,0.9490346875,0.9490346875,189821,0.0,10179.0,0.949105,200,0,0,1.0,363.38,0.305,351.11267605633805,200,7,KF,rnr,1,200,50.0,10.0
7,0.949590625,0.949590625,189929,0.0,10071.0,0.949645,200,0,0,1.0,384.7,0.35,323.14910858995137,200,7,KF,rnr,1,200,50.0,10.0
8,0.95589438671875,0.95589438671875,191216,0.0,8784.0,0.95608,200,0,0,1.0,420.005,0.375,384.35645472061657,200,7,KF,rnr,1,200,50.0,10.0
9,0.945005109375,0.945005109375,189005,0.0,10995.0,0.945025,200,0,0,1.0,364.77,0.325,377.0718336483932,200,7,KF,rnr,1,200,50.0,10.0
0,0.94654613671875,0.94654613671875,189315,0.0,10685.0,0.946575,200,0,0,1.0,365.77,0.32,370.0575139146568,200,7,KF,rnr,1,200,50.0,5.0
1,0.9421569296875,0.9421569296875,188448,0.0,11552.0,0.94224,200,0,0,1.0,437.405,0.39,377.7878787878788,200,7,KF,rnr,1,200,50.0,5.0
2,0.94660444921875,0.94660444921875,189332,0.0,10668.0,0.94666,200,0,0,1.0,427.95,0.38,389.625,200,7,KF,rnr,1,200,50.0,5.0
3,0.9621087265625,0.9621087265625,192455,0.0,7545.0,0.962275,200,0,0,1.0,471.83,0.435,419.16806722689074,200,7,KF,rnr,1,200,50.0,5.0
4,0.9404703515625,0.9404703515625,188109,0.0,11891.0,0.940545,200,0,0,1.0,379.68,0.345,332.3333333333333,200,7,KF,rnr,1,200,50.0,5.0
5,0.9443369765625,0.9443369765625,188871,0.0,11129.0,0.944355,200,0,0,1.0,389.705,0.35,398.2015968063872,200,7,KF,rnr,1,200,50.0,5.0
6,0.94793945703125,0.94793945703125,189599,0.0,10401.0,0.947995,200,0,0,1.0,371.465,0.31,374.234521575985,200,7,KF,rnr,1,200,50.0,5.0
7,0.9407524140625,0.9407524140625,188168,0.0,11832.0,0.94084,200,0,0,1.0,353.945,0.305,319.0,200,7,KF,rnr,1,200,50.0,5.0
8,0.95083775,0.95083775,190203,0.0,9797.0,0.951015,200,0,0,1.0,408.9,0.355,361.9764065335753,200,7,KF,rnr,1,200,50.0,5.0
9,0.94856968359375,0.94856968359375,189719,0.0,10281.0,0.948595,200,0,0,1.0,355.81,0.315,361.9764065335753,200,7,KF,rnr,1,200,50.0,5.0
0,0.74494271875,0.3440843966512702,148991,44891.0,51009.0,0.6083972052872503,200,0,233,0.4618937644341801,246.78290993071593,0.03464203233256351,226.27272727272728,200,9,KF,rnr,1,100,15.0,3.0
1,0.77560896875,0.35254953125,155131,36793.0,44869.0,0.6551333865443657,200,0,240,0.45454545454545453,244.6340909090909,0.05,219.7505518763797,200,9,KF,rnr,1,100,15.0,3.0
2,0.71828884375,0.3235535332207207,143670,43857.0,56330.0,0.5891567599043702,200,0,244,0.45045045045045046,225.6283783783784,0.04054054054054054,190.0219675262655,200,9,KF,rnr,1,100,15.0,3.0
3,0.75169878125,0.3178430364693446,150352,42019.0,49648.0,0.621240481119251,200,0,273,0.42283298097251587,251.47991543340382,0.042283298097251586,222.71364653243847,200,9,KF,rnr,1,100,15.0,3.0
4,0.770104546875,0.3590230987762238,154028,38801.0,45972.0,0.6450056741805938,200,0,229,0.4662004662004662,244.2773892773893,0.04428904428904429,223.2152466367713,200,9,KF,rnr,1,100,15.0,3.0
5,0.75993284375,0.3477953518306636,152012,44520.0,47988.0,0.6216751185997056,200,0,237,0.4576659038901602,255.40732265446223,0.043478260869565216,228.0950744558992,200,9,KF,rnr,1,100,15.0,3.0
6,0.757554234375,0.33819385463169643,151512,38975.0,48488.0,0.6340077413955435,200,0,248,0.44642857142857145,254.76339285714286,0.033482142857142856,231.8288707799767,200,9,KF,rnr,1,100,15.0,3.0
7,0.749990203125,0.3512834675058548,150016,39301.0,49984.0,0.6268924910468406,200,0,227,0.468384074941452,220.68618266978922,0.02810304449648712,184.35681186283597,200,9,KF,rnr,1,100,15.0,3.0
8,0.79199009375,0.3969875156641604,158400,34161.0,41600.0,0.6764576509324781,200,0,199,0.5012531328320802,270.2155388471178,0.06015037593984962,222.71364653243847,200,9,KF,rnr,1,100,15.0,3.0
9,0.73534,0.2989186991869919,147068,44820.0,52932.0,0.6007188955150723,200,0,292,0.4065040650406504,220.28861788617886,0.03861788617886179,205.82523267838675,200,9,KF,rnr,1,100,15.0,3.0
0,0.9457693828125,0.9457693828125,189167,0.0,10833.0,0.945835,200,0,0,1.0,394.585,0.35,384.35645472061657,200,7,KF,rnr,1,200,30.0,10.0
