,alpha,beta,par_tp,par_fn,par_fp,par_jaccard,track_tp,track_fn,track_fp,track_jaccard,aveFramesOnFirstParticle,propLoyalTracks,aveFramesOnParticle,nPar,mean_vel,method,data,lookBack,maxCost,sigAcc,sigMeas,sigPos
5,0.9952,0.9952,49760,0.0,240.0,0.9952,50,0,0,1.0,994.2,0.96,960.5384615384615,50,3,imm2,rnr,1,90,15.0,5.0,10.0
6,0.99105002734375,0.99105002734375,49562,0.0,438.0,0.99124,50,0,0,1.0,919.64,0.88,861.0689655172414,50,3,imm2,rnr,1,90,15.0,5.0,10.0
7,0.99024,0.99024,49512,0.0,488.0,0.99024,50,0,0,1.0,909.52,0.84,805.4516129032259,50,3,imm2,rnr,1,90,15.0,5.0,10.0
8,0.99456,0.99456,49728,0.0,272.0,0.99456,50,0,0,1.0,964.44,0.96,960.5384615384615,50,3,imm2,rnr,1,90,15.0,5.0,10.0
9,0.99756,0.99756,49878,0.0,122.0,0.99756,50,0,0,1.0,961.44,0.96,960.5384615384615,50,3,imm2,rnr,1,90,15.0,5.0,10.0
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,15.0,5.0,30.0
1,0.9999806840343476,0.9999806840343476,50000,0.0,0.0,1.0,50,0,0,1.0,964.6,0.96,924.925925925926,50,1,imm2,rnr,1,190,15.0,5.0,30.0
2,0.99184,0.99184,49592,0.0,408.0,0.99184,50,0,0,1.0,990.84,0.96,960.5384615384615,50,1,imm2,rnr,1,190,15.0,5.0,30.0
3,0.9999665908241272,0.9999665908241272,50000,0.0,0.0,1.0,50,0,0,1.0,984.04,0.96,924.925925925926,50,1,imm2,rnr,1,190,15.0,5.0,30.0
4,0.9930450703125,0.9930450703125,49654,0.0,346.0,0.99308,50,0,0,1.0,925.96,0.92,924.925925925926,50,1,imm2,rnr,1,190,15.0,5.0,30.0
5,0.9848733798828125,0.9848733798828125,49252,0.0,748.0,0.98504,50,0,0,1.0,934.24,0.92,924.925925925926,50,1,imm2,rnr,1,190,15.0,5.0,30.0
6,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,15.0,5.0,30.0
7,0.97905438671875,0.97905438671875,48958,0.0,1042.0,0.97916,50,0,0,1.0,873.88,0.84,832.3333333333334,50,1,imm2,rnr,1,190,15.0,5.0,30.0
8,0.9912,0.9912,49560,0.0,440.0,0.9912,50,0,0,1.0,966.32,0.96,924.925925925926,50,1,imm2,rnr,1,190,15.0,5.0,30.0
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,15.0,5.0,30.0
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,40.0,5.0,30.0
1,0.9999806840343476,0.9999806840343476,50000,0.0,0.0,1.0,50,0,0,1.0,964.6,0.96,924.925925925926,50,1,imm2,rnr,1,190,40.0,5.0,30.0
2,0.99184,0.99184,49592,0.0,408.0,0.99184,50,0,0,1.0,990.84,0.96,960.5384615384615,50,1,imm2,rnr,1,190,40.0,5.0,30.0
3,0.9999665908241272,0.9999665908241272,50000,0.0,0.0,1.0,50,0,0,1.0,984.04,0.96,924.925925925926,50,1,imm2,rnr,1,190,40.0,5.0,30.0
4,0.9930450703125,0.9930450703125,49654,0.0,346.0,0.99308,50,0,0,1.0,925.96,0.92,924.925925925926,50,1,imm2,rnr,1,190,40.0,5.0,30.0
5,0.9848733798828125,0.9848733798828125,49252,0.0,748.0,0.98504,50,0,0,1.0,934.24,0.92,924.925925925926,50,1,imm2,rnr,1,190,40.0,5.0,30.0
6,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,40.0,5.0,30.0
7,0.985003419921875,0.985003419921875,49254,0.0,746.0,0.98508,50,0,0,1.0,908.48,0.88,832.3333333333334,50,1,imm2,rnr,1,190,40.0,5.0,30.0
8,0.9912,0.9912,49560,0.0,440.0,0.9912,50,0,0,1.0,966.32,0.96,924.925925925926,50,1,imm2,rnr,1,190,40.0,5.0,30.0
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,40.0,5.0,30.0
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,15.0,15.0,30.0
1,0.9944,0.9944,49720,0.0,280.0,0.9944,50,0,0,1.0,964.6,0.96,960.5384615384615,50,1,imm2,rnr,1,190,15.0,15.0,30.0
2,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,15.0,15.0,30.0
3,0.9985456297607422,0.9985456297607422,49940,0.0,60.0,0.9988,50,0,0,1.0,945.6,0.92,891.8571428571429,50,1,imm2,rnr,1,190,15.0,15.0,30.0
4,0.9930450703125,0.9930450703125,49654,0.0,346.0,0.99308,50,0,0,1.0,925.96,0.92,924.925925925926,50,1,imm2,rnr,1,190,15.0,15.0,30.0
5,0.9848733798828125,0.9848733798828125,49252,0.0,748.0,0.98504,50,0,0,1.0,934.24,0.92,924.925925925926,50,1,imm2,rnr,1,190,15.0,15.0,30.0
6,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,15.0,15.0,30.0
7,0.97965438671875,0.97965438671875,48988,0.0,1012.0,0.97976,50,0,0,1.0,913.28,0.88,861.0689655172414,50,1,imm2,rnr,1,190,15.0,15.0,30.0
8,0.9912,0.9912,49560,0.0,440.0,0.9912,50,0,0,1.0,966.32,0.96,924.925925925926,50,1,imm2,rnr,1,190,15.0,15.0,30.0
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,15.0,15.0,30.0
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,15.0,10.0,30.0
1,0.9999806840343476,0.9999806840343476,50000,0.0,0.0,1.0,50,0,0,1.0,964.6,0.96,924.925925925926,50,1,imm2,rnr,1,190,15.0,10.0,30.0
2,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,15.0,10.0,30.0
3,0.9999665908241272,0.9999665908241272,50000,0.0,0.0,1.0,50,0,0,1.0,984.04,0.96,924.925925925926,50,1,imm2,rnr,1,190,15.0,10.0,30.0
4,0.9930450703125,0.9930450703125,49654,0.0,346.0,0.99308,50,0,0,1.0,925.96,0.92,924.925925925926,50,1,imm2,rnr,1,190,15.0,10.0,30.0
5,0.9848733798828125,0.9848733798828125,49252,0.0,748.0,0.98504,50,0,0,1.0,934.24,0.92,924.925925925926,50,1,imm2,rnr,1,190,15.0,10.0,30.0
6,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,15.0,10.0,30.0
7,0.97965438671875,0.97965438671875,48988,0.0,1012.0,0.97976,50,0,0,1.0,913.28,0.88,861.0689655172414,50,1,imm2,rnr,1,190,15.0,10.0,30.0
8,0.9912,0.9912,49560,0.0,440.0,0.9912,50,0,0,1.0,966.32,0.96,924.925925925926,50,1,imm2,rnr,1,190,15.0,10.0,30.0
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,15.0,10.0,30.0
0,0.99364,0.99364,49682,0.0,318.0,0.99364,50,0,0,1.0,965.36,0.96,960.5384615384615,50,3,imm2,rnr,1,190,40.0,10.0,10.0
1,0.971951416015625,0.971951416015625,48604,0.0,1396.0,0.97208,50,0,0,1.0,883.3,0.86,861.0689655172414,50,3,imm2,rnr,1,190,40.0,10.0,10.0
2,0.9917089296875,0.9917089296875,49586,0.0,414.0,0.99172,50,0,0,1.0,848.88,0.84,756.5757575757576,50,3,imm2,rnr,1,190,40.0,10.0,10.0
3,0.9937,0.9937,49685,0.0,315.0,0.9937,50,0,0,1.0,902.98,0.9,861.0689655172414,50,3,imm2,rnr,1,190,40.0,10.0,10.0
4,0.982841390625,0.982841390625,49148,0.0,852.0,0.98296,50,0,0,1.0,903.72,0.88,891.8571428571429,50,3,imm2,rnr,1,190,40.0,10.0,10.0
5,0.9952,0.9952,49760,0.0,240.0,0.9952,50,0,0,1.0,994.2,0.96,960.5384615384615,50,3,imm2,rnr,1,190,40.0,10.0,10.0
6,0.9989979892578125,0.9989979892578125,49954,0.0,46.0,0.99908,50,0,0,1.0,919.4,0.88,832.3333333333334,50,3,imm2,rnr,1,190,40.0,10.0,10.0
7,0.99024,0.99024,49512,0.0,488.0,0.99024,50,0,0,1.0,909.52,0.84,805.4516129032259,50,3,imm2,rnr,1,190,40.0,10.0,10.0
8,0.99456,0.99456,49728,0.0,272.0,0.99456,50,0,0,1.0,964.44,0.96,960.5384615384615,50,3,imm2,rnr,1,190,40.0,10.0,10.0
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,imm2,rnr,1,190,40.0,10.0,10.0
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,90.0,5.0,90.0
1,0.9999806840343476,0.9999806840343476,50000,0.0,0.0,1.0,50,0,0,1.0,964.6,0.96,924.925925925926,50,1,imm2,rnr,1,190,90.0,5.0,90.0
2,0.99184,0.99184,49592,0.0,408.0,0.99184,50,0,0,1.0,990.84,0.96,960.5384615384615,50,1,imm2,rnr,1,190,90.0,5.0,90.0
3,0.9985456297607422,0.9985456297607422,49940,0.0,60.0,0.9988,50,0,0,1.0,945.6,0.92,891.8571428571429,50,1,imm2,rnr,1,190,90.0,5.0,90.0
4,0.9930450703125,0.9930450703125,49654,0.0,346.0,0.99308,50,0,0,1.0,925.96,0.92,924.925925925926,50,1,imm2,rnr,1,190,90.0,5.0,90.0
5,0.9848733798828125,0.9848733798828125,49252,0.0,748.0,0.98504,50,0,0,1.0,934.24,0.92,924.925925925926,50,1,imm2,rnr,1,190,90.0,5.0,90.0
6,0.9994,0.9994,49970,0.0,30.0,0.9994,50,0,0,1.0,959.6,0.96,960.5384615384615,50,1,imm2,rnr,1,190,90.0,5.0,90.0
7,0.967158109375,0.967158109375,48364,0.0,1636.0,0.96728,50,0,0,1.0,930.0,0.88,861.0689655172414,50,1,imm2,rnr,1,190,90.0,5.0,90.0
8,0.9912,0.9912,49560,0.0,440.0,0.9912,50,0,0,1.0,966.32,0.96,924.925925925926,50,1,imm2,rnr,1,190,90.0,5.0,90.0
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,90.0,5.0,90.0
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,40.0,5.0,90.0
1,0.9999806840343476,0.9999806840343476,50000,0.0,0.0,1.0,50,0,0,1.0,964.6,0.96,924.925925925926,50,1,imm2,rnr,1,190,40.0,5.0,90.0
2,0.99184,0.99184,49592,0.0,408.0,0.99184,50,0,0,1.0,990.84,0.96,960.5384615384615,50,1,imm2,rnr,1,190,40.0,5.0,90.0
3,0.9999665908241272,0.9999665908241272,50000,0.0,0.0,1.0,50,0,0,1.0,984.04,0.96,924.925925925926,50,1,imm2,rnr,1,190,40.0,5.0,90.0
4,0.9930450703125,0.9930450703125,49654,0.0,346.0,0.99308,50,0,0,1.0,925.96,0.92,924.925925925926,50,1,imm2,rnr,1,190,40.0,5.0,90.0
5,0.9848733798828125,0.9848733798828125,49252,0.0,748.0,0.98504,50,0,0,1.0,934.24,0.92,924.925925925926,50,1,imm2,rnr,1,190,40.0,5.0,90.0
6,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,40.0,5.0,90.0
7,0.9618952890625,0.9618952890625,48102,0.0,1898.0,0.96204,50,0,0,1.0,855.84,0.8,780.25,50,1,imm2,rnr,1,190,40.0,5.0,90.0
8,0.9912,0.9912,49560,0.0,440.0,0.9912,50,0,0,1.0,966.32,0.96,924.925925925926,50,1,imm2,rnr,1,190,40.0,5.0,90.0
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,40.0,5.0,90.0
0,0.98212,0.98212,49106,0.0,894.0,0.98212,50,0,0,1.0,936.88,0.92,924.925925925926,50,3,imm2,rnr,1,90,40.0,5.0,10.0
1,0.9983696687011718,0.9983696687011718,49922,0.0,78.0,0.99844,50,0,0,1.0,912.66,0.9,861.0689655172414,50,3,imm2,rnr,1,90,40.0,5.0,10.0
2,0.9917489296875,0.9917489296875,49588,0.0,412.0,0.99176,50,0,0,1.0,848.88,0.84,805.4516129032259,50,3,imm2,rnr,1,90,40.0,5.0,10.0
3,0.99944,0.99944,49972,0.0,28.0,0.99944,50,0,0,1.0,914.64,0.88,832.3333333333334,50,3,imm2,rnr,1,90,40.0,5.0,10.0
4,0.98328,0.98328,49164,0.0,836.0,0.98328,50,0,0,1.0,943.24,0.92,924.925925925926,50,3,imm2,rnr,1,90,40.0,5.0,10.0
5,0.9952,0.9952,49760,0.0,240.0,0.9952,50,0,0,1.0,994.2,0.96,960.5384615384615,50,3,imm2,rnr,1,90,40.0,5.0,10.0
6,0.9918100268554687,0.9918100268554687,49600,0.0,400.0,0.992,50,0,0,1.0,958.88,0.92,891.8571428571429,50,3,imm2,rnr,1,90,40.0,5.0,10.0
7,0.99024,0.99024,49512,0.0,488.0,0.99024,50,0,0,1.0,909.52,0.84,805.4516129032259,50,3,imm2,rnr,1,90,40.0,5.0,10.0
8,0.99456,0.99456,49728,0.0,272.0,0.99456,50,0,0,1.0,964.44,0.96,960.5384615384615,50,3,imm2,rnr,1,90,40.0,5.0,10.0
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,imm2,rnr,1,90,40.0,5.0,10.0
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,40.0,15.0,90.0
1,0.9999806840343476,0.9999806840343476,50000,0.0,0.0,1.0,50,0,0,1.0,964.6,0.96,924.925925925926,50,1,imm2,rnr,1,190,40.0,15.0,90.0
2,0.99184,0.99184,49592,0.0,408.0,0.99184,50,0,0,1.0,990.84,0.96,960.5384615384615,50,1,imm2,rnr,1,190,40.0,15.0,90.0
3,0.9999665908241272,0.9999665908241272,50000,0.0,0.0,1.0,50,0,0,1.0,984.04,0.96,924.925925925926,50,1,imm2,rnr,1,190,40.0,15.0,90.0
4,0.9930450703125,0.9930450703125,49654,0.0,346.0,0.99308,50,0,0,1.0,925.96,0.92,924.925925925926,50,1,imm2,rnr,1,190,40.0,15.0,90.0
5,0.9848733798828125,0.9848733798828125,49252,0.0,748.0,0.98504,50,0,0,1.0,934.24,0.92,924.925925925926,50,1,imm2,rnr,1,190,40.0,15.0,90.0
6,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,40.0,15.0,90.0
7,0.97963156640625,0.97963156640625,48988,0.0,1012.0,0.97976,50,0,0,1.0,873.88,0.84,805.4516129032259,50,1,imm2,rnr,1,190,40.0,15.0,90.0
8,0.9912,0.9912,49560,0.0,440.0,0.9912,50,0,0,1.0,966.32,0.96,924.925925925926,50,1,imm2,rnr,1,190,40.0,15.0,90.0
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,40.0,15.0,90.0
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,imm2,rnr,1,190,40.0,10.0,30.0
1,0.982531037109375,0.982531037109375,49132,0.0,868.0,0.98264,50,0,0,1.0,912.66,0.9,891.8571428571429,50,3,imm2,rnr,1,190,40.0,10.0,30.0
2,0.9917089296875,0.9917089296875,49586,0.0,414.0,0.99172,50,0,0,1.0,848.88,0.84,756.5757575757576,50,3,imm2,rnr,1,190,40.0,10.0,30.0
3,0.99948,0.99948,49974,0.0,26.0,0.99948,50,0,0,1.0,920.08,0.92,891.8571428571429,50,3,imm2,rnr,1,190,40.0,10.0,30.0
4,0.98328,0.98328,49164,0.0,836.0,0.98328,50,0,0,1.0,943.24,0.92,924.925925925926,50,3,imm2,rnr,1,190,40.0,10.0,30.0
5,0.9952,0.9952,49760,0.0,240.0,0.9952,50,0,0,1.0,994.2,0.96,960.5384615384615,50,3,imm2,rnr,1,190,40.0,10.0,30.0
6,0.9918100268554687,0.9918100268554687,49600,0.0,400.0,0.992,50,0,0,1.0,958.88,0.92,891.8571428571429,50,3,imm2,rnr,1,190,40.0,10.0,30.0
7,0.99024,0.99024,49512,0.0,488.0,0.99024,50,0,0,1.0,909.52,0.84,805.4516129032259,50,3,imm2,rnr,1,190,40.0,10.0,30.0
8,0.99456,0.99456,49728,0.0,272.0,0.99456,50,0,0,1.0,964.44,0.96,960.5384615384615,50,3,imm2,rnr,1,190,40.0,10.0,30.0
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,imm2,rnr,1,190,40.0,10.0,30.0
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,40.0,10.0,90.0
1,0.9999806840343476,0.9999806840343476,50000,0.0,0.0,1.0,50,0,0,1.0,964.6,0.96,924.925925925926,50,1,imm2,rnr,1,190,40.0,10.0,90.0
2,0.99184,0.99184,49592,0.0,408.0,0.99184,50,0,0,1.0,990.84,0.96,960.5384615384615,50,1,imm2,rnr,1,190,40.0,10.0,90.0
3,0.9999665908241272,0.9999665908241272,50000,0.0,0.0,1.0,50,0,0,1.0,984.04,0.96,924.925925925926,50,1,imm2,rnr,1,190,40.0,10.0,90.0
4,0.9930450703125,0.9930450703125,49654,0.0,346.0,0.99308,50,0,0,1.0,925.96,0.92,924.925925925926,50,1,imm2,rnr,1,190,40.0,10.0,90.0
5,0.9848733798828125,0.9848733798828125,49252,0.0,748.0,0.98504,50,0,0,1.0,934.24,0.92,924.925925925926,50,1,imm2,rnr,1,190,40.0,10.0,90.0
6,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,40.0,10.0,90.0
7,0.985003419921875,0.985003419921875,49254,0.0,746.0,0.98508,50,0,0,1.0,908.48,0.88,832.3333333333334,50,1,imm2,rnr,1,190,40.0,10.0,90.0
8,0.9912,0.9912,49560,0.0,440.0,0.9912,50,0,0,1.0,966.32,0.96,924.925925925926,50,1,imm2,rnr,1,190,40.0,10.0,90.0
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,40.0,10.0,90.0
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,90,15.0,10.0,90.0
1,0.9999806840343476,0.9999806840343476,50000,0.0,0.0,1.0,50,0,0,1.0,964.6,0.96,924.925925925926,50,1,imm2,rnr,1,90,15.0,10.0,90.0
2,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,90,15.0,10.0,90.0
3,0.9999665908241272,0.9999665908241272,50000,0.0,0.0,1.0,50,0,0,1.0,984.04,0.96,924.925925925926,50,1,imm2,rnr,1,90,15.0,10.0,90.0
4,0.9930450703125,0.9930450703125,49654,0.0,346.0,0.99308,50,0,0,1.0,925.96,0.92,924.925925925926,50,1,imm2,rnr,1,90,15.0,10.0,90.0
5,0.9848733798828125,0.9848733798828125,49252,0.0,748.0,0.98504,50,0,0,1.0,934.24,0.92,924.925925925926,50,1,imm2,rnr,1,90,15.0,10.0,90.0
6,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,90,15.0,10.0,90.0
7,0.97963156640625,0.97963156640625,48988,0.0,1012.0,0.97976,50,0,0,1.0,873.88,0.84,805.4516129032259,50,1,imm2,rnr,1,90,15.0,10.0,90.0
8,0.9912,0.9912,49560,0.0,440.0,0.9912,50,0,0,1.0,966.32,0.96,924.925925925926,50,1,imm2,rnr,1,90,15.0,10.0,90.0
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,90,15.0,10.0,90.0
0,0.9766,0.9766,48830,0.0,1170.0,0.9766,50,0,0,1.0,842.0,0.82,832.3333333333334,50,3,imm2,rnr,1,190,15.0,10.0,90.0
1,0.96641103515625,0.96641103515625,48326,0.0,1674.0,0.96652,50,0,0,1.0,795.42,0.74,780.25,50,3,imm2,rnr,1,190,15.0,10.0,90.0
2,0.9885489306640625,0.9885489306640625,49428,0.0,572.0,0.98856,50,0,0,1.0,790.16,0.78,780.25,50,3,imm2,rnr,1,190,15.0,10.0,90.0
3,0.97488,0.97488,48744,0.0,1256.0,0.97488,50,0,0,1.0,890.86,0.82,832.3333333333334,50,3,imm2,rnr,1,190,15.0,10.0,90.0
4,0.97472,0.97472,48736,0.0,1264.0,0.97472,50,0,0,1.0,768.84,0.72,713.2857142857143,50,3,imm2,rnr,1,190,15.0,10.0,90.0
5,0.96608,0.96608,48304,0.0,1696.0,0.96608,50,0,0,1.0,872.92,0.84,861.0689655172414,50,3,imm2,rnr,1,190,15.0,10.0,90.0
6,0.980714080078125,0.980714080078125,49046,0.0,954.0,0.98092,50,0,0,1.0,850.0,0.8,805.4516129032259,50,3,imm2,rnr,1,190,15.0,10.0,90.0
7,0.9886,0.9886,49430,0.0,570.0,0.9886,50,0,0,1.0,839.2,0.8,805.4516129032259,50,3,imm2,rnr,1,190,15.0,10.0,90.0
8,0.98264,0.98264,49132,0.0,868.0,0.98264,50,0,0,1.0,816.36,0.8,832.3333333333334,50,3,imm2,rnr,1,190,15.0,10.0,90.0
9,0.98944,0.98944,49472,0.0,528.0,0.98944,50,0,0,1.0,909.18,0.9,891.8571428571429,50,3,imm2,rnr,1,190,15.0,10.0,90.0
0,0.97596,0.97596,48798,0.0,1202.0,0.97596,50,0,0,1.0,802.64,0.78,805.4516129032259,50,3,imm2,rnr,1,190,15.0,15.0,90.0
1,0.96641103515625,0.96641103515625,48326,0.0,1674.0,0.96652,50,0,0,1.0,795.42,0.74,780.25,50,3,imm2,rnr,1,190,15.0,15.0,90.0
2,0.9967089304199219,0.9967089304199219,49836,0.0,164.0,0.99672,50,0,0,1.0,822.0,0.82,805.4516129032259,50,3,imm2,rnr,1,190,15.0,15.0,90.0
3,0.97488,0.97488,48744,0.0,1256.0,0.97488,50,0,0,1.0,890.86,0.82,832.3333333333334,50,3,imm2,rnr,1,190,15.0,15.0,90.0
4,0.9752,0.9752,48760,0.0,1240.0,0.9752,50,0,0,1.0,800.18,0.74,693.4444444444445,50,3,imm2,rnr,1,190,15.0,15.0,90.0
5,0.98044,0.98044,49022,0.0,978.0,0.98044,50,0,0,1.0,898.56,0.88,891.8571428571429,50,3,imm2,rnr,1,190,15.0,15.0,90.0
6,0.980714080078125,0.980714080078125,49046,0.0,954.0,0.98092,50,0,0,1.0,850.0,0.8,805.4516129032259,50,3,imm2,rnr,1,190,15.0,15.0,90.0
7,0.98376,0.98376,49188,0.0,812.0,0.98376,50,0,0,1.0,804.04,0.76,780.25,50,3,imm2,rnr,1,190,15.0,15.0,90.0
8,0.98122,0.98122,49061,0.0,939.0,0.98122,50,0,0,1.0,836.58,0.82,832.3333333333334,50,3,imm2,rnr,1,190,15.0,15.0,90.0
9,0.99168,0.99168,49584,0.0,416.0,0.99168,50,0,0,1.0,927.32,0.92,924.925925925926,50,3,imm2,rnr,1,190,15.0,15.0,90.0
0,0.98212,0.98212,49106,0.0,894.0,0.98212,50,0,0,1.0,936.88,0.92,924.925925925926,50,3,imm2,rnr,1,90,90.0,10.0,10.0
1,0.987790046875,0.987790046875,49394,0.0,606.0,0.98788,50,0,0,1.0,883.3,0.86,832.3333333333334,50,3,imm2,rnr,1,90,90.0,10.0,10.0
2,0.9917489296875,0.9917489296875,49588,0.0,412.0,0.99176,50,0,0,1.0,848.88,0.84,805.4516129032259,50,3,imm2,rnr,1,90,90.0,10.0,10.0
3,0.99366,0.99366,49683,0.0,317.0,0.99366,50,0,0,1.0,900.26,0.88,805.4516129032259,50,3,imm2,rnr,1,90,90.0,10.0,10.0
4,0.982841390625,0.982841390625,49148,0.0,852.0,0.98296,50,0,0,1.0,903.72,0.88,891.8571428571429,50,3,imm2,rnr,1,90,90.0,10.0,10.0
5,0.9952,0.9952,49760,0.0,240.0,0.9952,50,0,0,1.0,994.2,0.96,960.5384615384615,50,3,imm2,rnr,1,90,90.0,10.0,10.0
6,0.999757989227295,0.999757989227295,49992,0.0,8.0,0.99984,50,0,0,1.0,958.64,0.92,861.0689655172414,50,3,imm2,rnr,1,90,90.0,10.0,10.0
7,0.99024,0.99024,49512,0.0,488.0,0.99024,50,0,0,1.0,909.52,0.84,805.4516129032259,50,3,imm2,rnr,1,90,90.0,10.0,10.0
8,0.99456,0.99456,49728,0.0,272.0,0.99456,50,0,0,1.0,964.44,0.96,960.5384615384615,50,3,imm2,rnr,1,90,90.0,10.0,10.0
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,imm2,rnr,1,90,90.0,10.0,10.0
0,0.9766,0.9766,48830,0.0,1170.0,0.9766,50,0,0,1.0,842.0,0.82,832.3333333333334,50,3,imm2,rnr,1,190,15.0,5.0,90.0
1,0.9676110390625,0.9676110390625,48386,0.0,1614.0,0.96772,50,0,0,1.0,834.22,0.78,805.4516129032259,50,3,imm2,rnr,1,190,15.0,5.0,90.0
2,0.99068,0.99068,49534,0.0,466.0,0.99068,50,0,0,1.0,809.48,0.8,780.25,50,3,imm2,rnr,1,190,15.0,5.0,90.0
3,0.97328,0.97328,48664,0.0,1336.0,0.97328,50,0,0,1.0,852.46,0.78,805.4516129032259,50,3,imm2,rnr,1,190,15.0,5.0,90.0
4,0.9772,0.9772,48860,0.0,1140.0,0.9772,50,0,0,1.0,788.1,0.74,734.2941176470588,50,3,imm2,rnr,1,190,15.0,5.0,90.0
5,0.98348,0.98348,49174,0.0,826.0,0.98348,50,0,0,1.0,895.52,0.88,891.8571428571429,50,3,imm2,rnr,1,190,15.0,5.0,90.0
6,0.980354080078125,0.980354080078125,49028,0.0,972.0,0.98056,50,0,0,1.0,838.7,0.82,832.3333333333334,50,3,imm2,rnr,1,190,15.0,5.0,90.0
7,0.97926,0.97926,48963,0.0,1037.0,0.97926,50,0,0,1.0,783.9,0.76,780.25,50,3,imm2,rnr,1,190,15.0,5.0,90.0
8,0.98264,0.98264,49132,0.0,868.0,0.98264,50,0,0,1.0,816.36,0.8,832.3333333333334,50,3,imm2,rnr,1,190,15.0,5.0,90.0
9,0.99168,0.99168,49584,0.0,416.0,0.99168,50,0,0,1.0,927.32,0.92,924.925925925926,50,3,imm2,rnr,1,190,15.0,5.0,90.0
0,0.99364,0.99364,49682,0.0,318.0,0.99364,50,0,0,1.0,965.36,0.96,960.5384615384615,50,3,imm2,rnr,1,90,90.0,5.0,10.0
1,0.982971037109375,0.982971037109375,49154,0.0,846.0,0.98308,50,0,0,1.0,912.66,0.9,861.0689655172414,50,3,imm2,rnr,1,90,90.0,5.0,10.0
