,alpha,beta,par_tp,par_fn,par_fp,par_jaccard,track_tp,track_fn,track_fp,track_jaccard,aveFramesOnFirstParticle,propLoyalTracks,aveFramesOnParticle,nPar,diff_con,method,data,lookBack,maxCost,sigP,sigMeas
4,0.8936460078125,0.8936460078125,178914,0.0,21086.0,0.89457,200,0,0,1.0,695.465,0.545,451.4886877828054,200,5,KF,RW,1,60,50.0,10.0
5,0.9247966640625,0.9247966640625,185101,0.0,14899.0,0.925505,200,0,0,1.0,746.79,0.635,560.7977528089888,200,5,KF,RW,1,60,50.0,10.0
6,0.903241328125,0.903241328125,180776,0.0,19224.0,0.90388,200,0,0,1.0,736.21,0.61,568.8005698005697,200,5,KF,RW,1,60,50.0,10.0
7,0.8890066953125,0.8890066953125,177978,0.0,22022.0,0.88989,200,0,0,1.0,688.73,0.56,504.050505050505,200,5,KF,RW,1,60,50.0,10.0
8,0.9280145546875,0.9280145546875,185780,0.0,14220.0,0.9289,200,0,0,1.0,753.64,0.58,514.4639175257732,200,5,KF,RW,1,60,50.0,10.0
9,0.9261350625,0.9261350625,185340,0.0,14660.0,0.9267,200,0,0,1.0,764.72,0.59,573.7126436781609,200,5,KF,RW,1,60,50.0,10.0
0,0.846331609375,0.846331609375,169460,0.0,30540.0,0.8473,200,0,0,1.0,637.68,0.445,415.6666666666667,200,7,KF,RW,1,60,30.0,3.0
1,0.85523265625,0.85523265625,171198,0.0,28802.0,0.85599,200,0,0,1.0,625.24,0.475,417.41004184100416,200,7,KF,RW,1,60,30.0,3.0
2,0.843628625,0.843628625,168896,0.0,31104.0,0.84448,200,0,0,1.0,620.795,0.43,432.83947939262475,200,7,KF,RW,1,60,30.0,3.0
3,0.8398584375,0.8398584375,168154,0.0,31846.0,0.84077,200,0,0,1.0,607.27,0.435,407.9979550102249,200,7,KF,RW,1,60,30.0,3.0
4,0.84715990625,0.84715990625,169605,0.0,30395.0,0.848025,200,0,0,1.0,652.12,0.46,411.37113402061857,200,7,KF,RW,1,60,30.0,3.0
5,0.880422375,0.880422375,176218,0.0,23782.0,0.88109,200,0,0,1.0,664.66,0.49,466.2897196261682,200,7,KF,RW,1,60,30.0,3.0
6,0.872050953125,0.872050953125,174492,0.0,25508.0,0.87246,200,0,0,1.0,709.085,0.535,491.61083743842363,200,7,KF,RW,1,60,30.0,3.0
7,0.8654315625,0.8654315625,173233,0.0,26767.0,0.866165,200,0,0,1.0,647.29,0.48,460.8937644341801,200,7,KF,RW,1,60,30.0,3.0
8,0.8544835937499999,0.85448359375,171051,0.0,28949.0,0.855255,200,0,0,1.0,661.135,0.5,450.46726862302484,200,7,KF,RW,1,60,30.0,3.0
9,0.87272490625,0.87272490625,174710,0.0,25290.0,0.87355,200,0,0,1.0,609.865,0.47,396.61431411530816,200,7,KF,RW,1,60,30.0,3.0
0,0.82718071875,0.82718071875,165620,0.0,34380.0,0.8281,200,0,0,1.0,597.335,0.4,356.78175313059035,200,7,KF,RW,1,60,15.0,10.0
1,0.864321859375,0.864321859375,173002,0.0,26998.0,0.86501,200,0,0,1.0,616.405,0.475,376.35849056603774,200,7,KF,RW,1,60,15.0,10.0
2,0.83731321875,0.83731321875,167605,0.0,32395.0,0.838025,200,0,0,1.0,573.41,0.375,349.2626970227671,200,7,KF,RW,1,60,15.0,10.0
3,0.849362125,0.849362125,170067,0.0,29933.0,0.850335,200,0,0,1.0,552.16,0.385,337.40947546531305,200,7,KF,RW,1,60,15.0,10.0
4,0.84815378125,0.84815378125,169801,0.0,30199.0,0.849005,200,0,0,1.0,619.075,0.425,375.6478342749529,200,7,KF,RW,1,60,15.0,10.0
5,0.881516765625,0.881516765625,176425,0.0,23575.0,0.882125,200,0,0,1.0,644.73,0.47,397.40637450199205,200,7,KF,RW,1,60,15.0,10.0
6,0.87223565625,0.87223565625,174523,0.0,25477.0,0.872615,200,0,0,1.0,692.81,0.495,451.4886877828054,200,7,KF,RW,1,60,15.0,10.0
7,0.8452068125,0.8452068125,169191,0.0,30809.0,0.845955,200,0,0,1.0,633.49,0.47,413.0786749482402,200,7,KF,RW,1,60,15.0,10.0
8,0.84971575,0.84971575,170113,0.0,29887.0,0.850565,200,0,0,1.0,648.845,0.485,398.2015968063872,200,7,KF,RW,1,60,15.0,10.0
9,0.858250296875,0.858250296875,171820,0.0,28180.0,0.8591,200,0,0,1.0,571.98,0.415,342.64261168384877,200,7,KF,RW,1,60,15.0,10.0
0,0.83341484375,0.83341484375,166862,0.0,33138.0,0.83431,200,0,0,1.0,616.265,0.42,379.22813688212926,200,7,KF,RW,1,60,15.0,5.0
1,0.8526281875,0.8526281875,170667,0.0,29333.0,0.853335,200,0,0,1.0,623.845,0.485,400.60642570281124,200,7,KF,RW,1,60,15.0,5.0
2,0.83922275,0.83922275,168014,0.0,31986.0,0.84007,200,0,0,1.0,600.05,0.395,391.92730844793715,200,7,KF,RW,1,60,15.0,5.0
3,0.851711671875,0.851711671875,170548,0.0,29452.0,0.85274,200,0,0,1.0,596.195,0.425,370.74721189591077,200,7,KF,RW,1,60,15.0,5.0
4,0.8545145625,0.8545145625,171068,0.0,28932.0,0.85534,200,0,0,1.0,637.045,0.45,387.3495145631068,200,7,KF,RW,1,60,15.0,5.0
5,0.874276640625,0.874276640625,174974,0.0,25026.0,0.87487,200,0,0,1.0,656.445,0.48,428.18454935622316,200,7,KF,RW,1,60,15.0,5.0
6,0.8736334375,0.8736334375,174824,0.0,25176.0,0.87412,200,0,0,1.0,703.71,0.515,479.7692307692308,200,7,KF,RW,1,60,15.0,5.0
7,0.850127125,0.850127125,170149,0.0,29851.0,0.850745,200,0,0,1.0,644.23,0.475,441.4778761061947,200,7,KF,RW,1,60,15.0,5.0
8,0.8541368125,0.8541368125,170984,0.0,29016.0,0.85492,200,0,0,1.0,663.675,0.505,435.68122270742356,200,7,KF,RW,1,60,15.0,5.0
9,0.8572578125,0.8572578125,171606,0.0,28394.0,0.85803,200,0,0,1.0,583.42,0.44,370.0575139146568,200,7,KF,RW,1,60,15.0,5.0
0,0.71833109375,0.5149326836917563,143835,19135.0,56165.0,0.6563762064480799,200,0,79,0.7168458781362007,423.96774193548384,0.1827956989247312,276.77777777777777,200,7,KF,RW,1,30,5.0,5.0
1,0.7436900156249999,0.4974515154682274,148867,22794.0,51133.0,0.6681822670269397,200,0,99,0.6688963210702341,398.88963210702343,0.12374581939799331,283.4950213371266,200,7,KF,RW,1,30,5.0,5.0
2,0.7369121875,0.5207859982332156,147514,20050.0,52486.0,0.670365825948648,200,0,83,0.7067137809187279,403.5583038869258,0.1413427561837456,297.06259314456037,200,7,KF,RW,1,30,5.0,5.0
3,0.7558196875000001,0.5418062275985663,151334,18279.0,48666.0,0.6933053569056117,200,0,79,0.7168458781362007,404.258064516129,0.15770609318996415,276.0083102493075,200,7,KF,RW,1,30,5.0,5.0
4,0.737398875,0.5103106401384083,147648,22638.0,52352.0,0.6631751992022925,200,0,89,0.6920415224913494,408.86851211072667,0.1314878892733564,297.06259314456037,200,7,KF,RW,1,30,5.0,5.0
5,0.7910778281249999,0.5753293295454546,158353,16361.0,41647.0,0.7318925314636187,200,0,75,0.7272727272727273,479.0,0.2109090909090909,334.00837520938023,200,7,KF,RW,1,30,5.0,5.0
6,0.766894375,0.5095643687707642,153464,22181.0,46536.0,0.6907161278417147,200,0,101,0.6644518272425249,442.4119601328904,0.16279069767441862,342.64261168384877,200,7,KF,RW,1,30,5.0,5.0
7,0.74180128125,0.531757190860215,148522,21187.0,51478.0,0.6714770759583519,200,0,79,0.7168458781362007,449.7455197132617,0.1827956989247312,319.0,200,7,KF,RW,1,30,5.0,5.0
8,0.744120625,0.5334198028673836,148986,20063.0,51014.0,0.6770152183692851,200,0,79,0.7168458781362007,458.258064516129,0.20430107526881722,312.47962382445144,200,7,KF,RW,1,30,5.0,5.0
9,0.7476497343749999,0.5138486146907216,149720,20451.0,50280.0,0.6791531905049195,200,0,91,0.6872852233676976,401.5360824742268,0.18213058419243985,276.0083102493075,200,7,KF,RW,1,30,5.0,5.0
0,0.746740578125,0.5411163609601449,149514,19594.0,50486.0,0.6808655974206945,200,0,76,0.7246376811594203,461.55797101449275,0.213768115942029,316.46031746031747,200,7,KF,RW,1,30,15.0,5.0
1,0.7450829999999999,0.5156283737024221,149150,21825.0,50850.0,0.6723768736616702,200,0,89,0.6920415224913494,423.1384083044983,0.1522491349480969,315.95721077654514,200,7,KF,RW,1,30,15.0,5.0
2,0.7487929062500001,0.5445766590909091,149924,18658.0,50076.0,0.6856552241399811,200,0,75,0.7272727272727273,425.9309090909091,0.15636363636363637,325.797385620915,200,7,KF,RW,1,30,15.0,5.0
3,0.7761757499999999,0.5583998201438849,155423,17587.0,44577.0,0.7143027846332731,200,0,78,0.7194244604316546,417.3884892086331,0.16906474820143885,302.951367781155,200,7,KF,RW,1,30,15.0,5.0
4,0.764439921875,0.5364490679824562,153034,21801.0,46966.0,0.6899608207357045,200,0,85,0.7017543859649122,451.0877192982456,0.17894736842105263,322.10177705977384,200,7,KF,RW,1,30,15.0,5.0
5,0.80128284375,0.5891785615808823,160362,16569.0,39638.0,0.7404660870207648,200,0,72,0.7352941176470589,498.05882352941177,0.22794117647058823,358.71223021582733,200,7,KF,RW,1,30,15.0,5.0
6,0.78612746875,0.5459218532986111,157305,18423.0,42695.0,0.7201851453372584,200,0,88,0.6944444444444444,494.0833333333333,0.19444444444444445,381.4091778202677,200,7,KF,RW,1,30,15.0,5.0
7,0.761618015625,0.5518971127717391,152448,19863.0,47552.0,0.6933772394627563,200,0,76,0.7246376811594203,480.81159420289856,0.21014492753623187,362.6363636363636,200,7,KF,RW,1,30,15.0,5.0
8,0.76392809375,0.5679762778810409,152916,17788.0,47084.0,0.702132348889746,200,0,69,0.7434944237918215,491.35687732342006,0.241635687732342,353.6099290780142,200,7,KF,RW,1,30,15.0,5.0
9,0.76099065625,0.5378025839222614,152349,18858.0,47651.0,0.6961088925239196,200,0,83,0.7067137809187279,425.7279151943463,0.19081272084805653,308.59752321981426,200,7,KF,RW,1,30,15.0,5.0
0,0.73469771875,0.5285595098920863,147110,20525.0,52890.0,0.66708989910441,200,0,78,0.7194244604316546,440.91007194244605,0.18705035971223022,303.8780487804878,200,7,KF,RW,1,30,5.0,3.0
1,0.74893215625,0.5077506144067797,149907,22274.0,50093.0,0.6744243591243241,200,0,95,0.6779661016949152,415.3084745762712,0.13559322033898305,306.21966205837174,200,7,KF,RW,1,30,5.0,3.0
2,0.7366005,0.5357094545454546,147491,18326.0,52509.0,0.6755539880728818,200,0,75,0.7272727272727273,419.21454545454543,0.16,322.62459546925567,200,7,KF,RW,1,30,5.0,3.0
3,0.760596828125,0.5452307011648746,152286,17471.0,47714.0,0.700258885092725,200,0,79,0.7168458781362007,404.3225806451613,0.16129032258064516,292.2551319648094,200,7,KF,RW,1,30,5.0,3.0
4,0.7588581249999999,0.5362954946996467,151914,21749.0,48086.0,0.6850718605269922,200,0,83,0.7067137809187279,436.1696113074205,0.16607773851590105,311.98904538341156,200,7,KF,RW,1,30,5.0,3.0
5,0.79271184375,0.5828763556985294,158660,15881.0,41340.0,0.7349419356034111,200,0,72,0.7352941176470589,492.03308823529414,0.22058823529411764,353.6099290780142,200,7,KF,RW,1,30,5.0,3.0
6,0.7719586875,0.5233618220338982,154456,20572.0,45544.0,0.7002520718858242,200,0,95,0.6779661016949152,476.08474576271186,0.18305084745762712,376.35849056603774,200,7,KF,RW,1,30,5.0,3.0
7,0.754525984375,0.5507488937043795,151044,19525.0,48956.0,0.6880491971301674,200,0,74,0.7299270072992701,475.5,0.20802919708029197,356.14285714285717,200,7,KF,RW,1,30,5.0,3.0
8,0.7495535,0.5411938628158844,150052,19872.0,49948.0,0.6824516082084122,200,0,77,0.7220216606498195,469.2490974729242,0.20938628158844766,333.44816053511704,200,7,KF,RW,1,30,5.0,3.0
9,0.75419646875,0.5311242737676056,151023,19107.0,48977.0,0.6892659750715404,200,0,84,0.704225352112676,414.6443661971831,0.18309859154929578,294.4209748892171,200,7,KF,RW,1,30,5.0,3.0
0,0.71819703125,0.5004857360627177,143802,23023.0,56198.0,0.6447855153952732,200,0,87,0.6968641114982579,412.37282229965155,0.1672473867595819,242.01336573511543,200,7,KF,RW,1,30,5.0,10.0
1,0.72149034375,0.4826022366220736,144440,20837.0,55560.0,0.6540570647128878,200,0,99,0.6688963210702341,360.81605351170566,0.10702341137123746,240.25452352231605,200,7,KF,RW,1,30,5.0,10.0
2,0.7207414375000001,0.4987830017301038,144282,23172.0,55718.0,0.6465058340652053,200,0,89,0.6920415224913494,380.69896193771626,0.12802768166089964,253.12960609911056,200,7,KF,RW,1,30,5.0,10.0
3,0.7237687500000001,0.4857508389261745,144935,23575.0,55065.0,0.6482612098848262,200,0,98,0.6711409395973155,357.3557046979866,0.11409395973154363,235.4066193853428,200,7,KF,RW,1,30,5.0,10.0
4,0.754129859375,0.5130135097789116,150993,23149.0,49007.0,0.6766465455816517,200,0,94,0.6802721088435374,393.56802721088434,0.11904761904761904,261.4671916010499,200,7,KF,RW,1,30,5.0,10.0
5,0.758669765625,0.5323998355263158,151882,18615.0,48118.0,0.6947464721085013,200,0,85,0.7017543859649122,436.7894736842105,0.17192982456140352,294.4209748892171,200,7,KF,RW,1,30,5.0,10.0
6,0.73574671875,0.45984169921875,147243,26922.0,52757.0,0.648870537012718,200,0,120,0.625,409.61875,0.134375,291.82576866764276,200,7,KF,RW,1,30,5.0,10.0
7,0.7271246250000001,0.5032004325259516,145573,24048.0,54427.0,0.649740234235521,200,0,89,0.6920415224913494,423.16262975778545,0.1522491349480969,283.4950213371266,200,7,KF,RW,1,30,5.0,10.0
8,0.72420134375,0.4960283176369863,144986,24071.0,55014.0,0.6470538356146043,200,0,92,0.684931506849315,439.4349315068493,0.1678082191780822,271.8512960436562,200,7,KF,RW,1,30,5.0,10.0
9,0.73683265625,0.49286465301003346,147551,21588.0,52449.0,0.665879921295377,200,0,99,0.6688963210702341,372.09698996655516,0.14381270903010032,242.605359317905,200,7,KF,RW,1,30,5.0,10.0
0,0.761158453125,0.5515640964673914,152398,20215.0,47602.0,0.6920418681742843,200,0,76,0.7246376811594203,489.8333333333333,0.22826086956521738,347.4320557491289,200,7,KF,RW,1,30,30.0,3.0
1,0.7485749687500001,0.5198437282986111,149852,21117.0,50148.0,0.6777045636472998,200,0,88,0.6944444444444444,424.8611111111111,0.1388888888888889,325.797385620915,200,7,KF,RW,1,30,30.0,3.0
2,0.746413578125,0.5428462386363636,149444,19061.0,50556.0,0.6822026741409927,200,0,75,0.7272727272727273,445.2763636363636,0.18545454545454546,353.6099290780142,200,7,KF,RW,1,30,30.0,3.0
3,0.76876765625,0.5510879256272402,153923,17294.0,46077.0,0.7083628632175761,200,0,79,0.7168458781362007,426.9068100358423,0.17562724014336917,330.12582781456956,200,7,KF,RW,1,30,30.0,3.0
4,0.760933875,0.5302675087108014,152340,22145.0,47660.0,0.6857683044858088,200,0,87,0.6968641114982579,461.9024390243902,0.18466898954703834,337.40947546531305,200,7,KF,RW,1,30,30.0,3.0
5,0.810930015625,0.6029219447026022,162309,16123.0,37691.0,0.7510029011257479,200,0,69,0.7434944237918215,505.2453531598513,0.241635687732342,385.84719535783364,200,7,KF,RW,1,30,30.0,3.0
6,0.78823925,0.5550980633802817,157719,17357.0,42281.0,0.7256219031363149,200,0,84,0.704225352112676,509.4154929577465,0.21830985915492956,391.92730844793715,200,7,KF,RW,1,30,30.0,3.0
7,0.77326821875,0.5583164034296029,154790,19914.0,45210.0,0.7038660567312677,200,0,77,0.7220216606498195,481.75451263537906,0.20938628158844766,372.8317757009346,200,7,KF,RW,1,30,30.0,3.0
8,0.76722309375,0.5662163053505535,153587,17411.0,46413.0,0.7064361968805626,200,0,71,0.7380073800738007,491.4649446494465,0.24723247232472326,365.9724770642202,200,7,KF,RW,1,30,30.0,3.0
9,0.7748856875,0.5495643173758865,155139,18552.0,44861.0,0.7098493722317801,200,0,82,0.7092198581560284,448.9432624113475,0.20567375886524822,327.4072249589491,200,7,KF,RW,1,30,30.0,3.0
0,0.7522128593749999,0.5470638977272727,150608,19822.0,49392.0,0.6851361556168173,200,0,75,0.7272727272727273,464.9890909090909,0.21454545454545454,326.8688524590164,200,7,KF,RW,1,30,15.0,3.0
1,0.747496109375,0.5209032121080139,149644,20774.0,50356.0,0.6778153224564487,200,0,87,0.6968641114982579,423.5853658536585,0.14982578397212543,322.10177705977384,200,7,KF,RW,1,30,15.0,3.0
2,0.738918125,0.5354479166666667,147956,19577.0,52044.0,0.6738228502985285,200,0,76,0.7246376811594203,441.9021739130435,0.16666666666666666,343.2340791738382,200,7,KF,RW,1,30,15.0,3.0
3,0.7710228125,0.5527045250896058,154397,17971.0,45603.0,0.708337347628813,200,0,79,0.7168458781362007,418.44086021505376,0.17204301075268819,322.62459546925567,200,7,KF,RW,1,30,15.0,3.0
4,0.762651390625,0.5351939583333334,152694,22391.0,47306.0,0.686601526140896,200,0,85,0.7017543859649122,453.53684210526313,0.17894736842105263,325.2642740619902,200,7,KF,RW,1,30,15.0,3.0
5,0.80713021875,0.6000968169144981,161542,15792.0,38458.0,0.7486005041892192,200,0,69,0.7434944237918215,502.31226765799255,0.2379182156133829,375.6478342749529,200,7,KF,RW,1,30,15.0,3.0
6,0.7890194375,0.553697850877193,157882,17583.0,42118.0,0.725617350620223,200,0,85,0.7017543859649122,503.63157894736844,0.21403508771929824,394.25691699604744,200,7,KF,RW,1,30,15.0,3.0
7,0.768280453125,0.5567249660326087,153790,20049.0,46210.0,0.6988897927279833,200,0,76,0.7246376811594203,485.2173913043478,0.21739130434782608,379.22813688212926,200,7,KF,RW,1,30,15.0,3.0
8,0.759982375,0.5671510261194029,152129,17268.0,47871.0,0.7001905480788704,200,0,68,0.746268656716418,493.6194029850746,0.2462686567164179,360.01083032490976,200,7,KF,RW,1,30,15.0,3.0
9,0.76811003125,0.5486500223214286,153779,18610.0,46221.0,0.7034399158318466,200,0,80,0.7142857142857143,435.7392857142857,0.2,318.4888178913738,200,7,KF,RW,1,30,15.0,3.0
0,0.7488273750000001,0.5426285326086957,149942,19830.0,50058.0,0.6820816085156712,200,0,76,0.7246376811594203,460.1304347826087,0.213768115942029,308.59752321981426,200,7,KF,RW,1,30,30.0,10.0
1,0.7510650624999999,0.5197682093425605,150342,21825.0,49658.0,0.6777504789811789,200,0,89,0.6920415224913494,423.1384083044983,0.1522491349480969,312.9717425431711,200,7,KF,RW,1,30,30.0,10.0
2,0.7534469687500001,0.5479614318181818,150837,18658.0,49163.0,0.6898306945092336,200,0,75,0.7272727272727273,425.9309090909091,0.15636363636363637,318.4888178913738,200,7,KF,RW,1,30,30.0,10.0
3,0.7795965625,0.5608608363309352,156098,17587.0,43902.0,0.717404992026178,200,0,78,0.7194244604316546,417.3884892086331,0.16906474820143885,294.85798816568047,200,7,KF,RW,1,30,30.0,10.0
4,0.7625210625000001,0.5351025,152648,21801.0,47352.0,0.6882205219994499,200,0,85,0.7017543859649122,450.22456140350874,0.17543859649122806,316.9650238473768,200,7,KF,RW,1,30,30.0,10.0
5,0.81157096875,0.596743359375,162418,16171.0,37582.0,0.7513403740557244,200,0,72,0.7352941176470589,498.05882352941177,0.22794117647058823,352.35689045936397,200,7,KF,RW,1,30,30.0,10.0
6,0.79331796875,0.5509152560763889,158736,18423.0,41264.0,0.7267366531912848,200,0,88,0.6944444444444444,494.0833333333333,0.19444444444444445,377.0718336483932,200,7,KF,RW,1,30,30.0,10.0
7,0.764956734375,0.5543164741847826,153117,20257.0,46883.0,0.695174273689372,200,0,76,0.7246376811594203,480.81159420289856,0.21014492753623187,356.14285714285717,200,7,KF,RW,1,30,30.0,10.0
8,0.76790128125,0.5709303206319702,153711,17788.0,46289.0,0.7057826877513913,200,0,69,0.7434944237918215,491.35687732342006,0.241635687732342,351.11267605633805,200,7,KF,RW,1,30,30.0,10.0
9,0.7650740781250001,0.540688394434629,153162,18858.0,46838.0,0.6998236299335643,200,0,83,0.7067137809187279,425.97173144876325,0.19081272084805653,305.7484662576687,200,7,KF,RW,1,30,30.0,10.0
0,0.7583726875,0.5515437727272727,151836,20134.0,48164.0,0.6897435198560876,200,0,75,0.7272727272727273,471.61454545454546,0.22181818181818183,326.8688524590164,200,7,KF,RW,1,30,30.0,5.0
1,0.74765959375,0.5210171385017421,149674,20793.0,50326.0,0.677892867980416,200,0,87,0.6968641114982579,424.7142857142857,0.14634146341463414,319.0,200,7,KF,RW,1,30,30.0,5.0
2,0.754828234375,0.5450023352888087,151125,19803.0,48875.0,0.6875474857031069,200,0,77,0.7220216606498195,445.913357400722,0.16967509025270758,345.02076124567475,200,7,KF,RW,1,30,30.0,5.0
3,0.771045265625,0.5527206205197133,154393,17971.0,45607.0,0.7083189965637631,200,0,79,0.7168458781362007,418.741935483871,0.17204301075268819,318.4888178913738,200,7,KF,RW,1,30,30.0,5.0
4,0.76515996875,0.538845048415493,153179,21207.0,46821.0,0.6924690448313119,200,0,84,0.704225352112676,454.9788732394366,0.1795774647887324,322.62459546925567,200,7,KF,RW,1,30,30.0,5.0
5,0.81184196875,0.6035999767657992,162487,15629.0,37513.0,0.7535489196722148,200,0,69,0.7434944237918215,502.31226765799255,0.241635687732342,370.0575139146568,200,7,KF,RW,1,30,30.0,5.0
6,0.79279528125,0.5563475657894736,158619,17827.0,41381.0,0.7281879656791858,200,0,85,0.7017543859649122,509.8280701754386,0.22456140350877193,389.625,200,7,KF,RW,1,30,30.0,5.0
7,0.77084471875,0.556566583935018,154289,20065.0,45711.0,0.7011064912639448,200,0,77,0.7220216606498195,487.03610108303246,0.22021660649819494,370.0575139146568,200,7,KF,RW,1,30,30.0,5.0
8,0.760974203125,0.5657800766728625,152322,17735.0,47678.0,0.6995751716536156,200,0,69,0.7434944237918215,491.8252788104089,0.241635687732342,359.36036036036035,200,7,KF,RW,1,30,30.0,5.0
9,0.77395575,0.5528255357142857,154940,18585.0,45060.0,0.7088318045611547,200,0,80,0.7142857142857143,442.3285714285714,0.20714285714285716,320.54340836012864,200,7,KF,RW,1,30,30.0,5.0
0,0.74161025,0.5316202508960574,148489,20162.0,51511.0,0.6744533570734278,200,0,79,0.7168458781362007,440.31541218637994,0.1863799283154122,296.1768202080238,200,7,KF,RW,1,30,15.0,10.0
1,0.762423359375,0.5168971927966102,152605,21362.0,47395.0,0.6893911330761378,200,0,95,0.6779661016949152,414.0271186440678,0.13898305084745763,297.9536621823617,200,7,KF,RW,1,30,15.0,10.0
2,0.747906640625,0.5400047946750902,149716,18639.0,50284.0,0.6847634685486121,200,0,77,0.7220216606498195,409.2490974729242,0.1552346570397112,292.2551319648094,200,7,KF,RW,1,30,15.0,10.0
3,0.76361190625,0.5454370758928572,152886,17935.0,47114.0,0.7015210957395553,200,0,80,0.7142857142857143,400.6714285714286,0.16071428571428573,280.29395218002816,200,7,KF,RW,1,30,15.0,10.0
4,0.759340234375,0.5328703399122807,152005,22188.0,47995.0,0.6841278556897762,200,0,85,0.7017543859649122,435.1438596491228,0.1649122807017544,310.04199066874025,200,7,KF,RW,1,30,15.0,10.0
5,0.8056120625000001,0.5880380018248175,161234,16239.0,38766.0,0.7456286793779106,200,0,74,0.7299270072992701,485.9160583941606,0.21532846715328466,332.3333333333333,200,7,KF,RW,1,30,15.0,10.0
6,0.78998503125,0.5374047831632653,158062,19942.0,41938.0,0.7186530994534923,200,0,94,0.6802721088435374,477.7278911564626,0.19047619047619047,358.0664272890485,200,7,KF,RW,1,30,15.0,10.0
7,0.760991953125,0.5575032623626374,152345,18768.0,47655.0,0.6963769838367586,200,0,73,0.7326007326007326,478.3772893772894,0.21245421245421245,342.64261168384877,200,7,KF,RW,1,30,15.0,10.0
8,0.7539301093749999,0.5443538695848376,150928,19872.0,49072.0,0.6864357444331247,200,0,77,0.7220216606498195,469.24548736462094,0.20938628158844766,321.061191626409,200,7,KF,RW,1,30,15.0,10.0
9,0.75947109375,0.5386319813829787,152079,18380.0,47921.0,0.696396190127301,200,0,82,0.7092198581560284,415.7163120567376,0.18439716312056736,288.01734104046244,200,7,KF,RW,1,30,15.0,10.0
0,0.7551833906250001,0.5492242840909091,151198,19829.0,48802.0,0.6877982431799262,200,0,75,0.7272727272727273,483.84727272727275,0.22181818181818183,349.2626970227671,200,7,KF,RW,1,30,50.0,3.0
1,0.7515153906250001,0.5237041049651568,150440,20752.0,49560.0,0.6814887294339349,200,0,87,0.6968641114982579,425.96515679442507,0.13588850174216027,327.4072249589491,200,7,KF,RW,1,30,50.0,3.0
2,0.753526140625,0.5500190807481752,150874,18686.0,49126.0,0.6899115626972006,200,0,74,0.7299270072992701,453.7992700729927,0.19343065693430658,361.9764065335753,200,7,KF,RW,1,30,50.0,3.0
3,0.766187984375,0.5492386984767025,153413,17294.0,46587.0,0.7060158126777546,200,0,79,0.7168458781362007,426.84229390681,0.17562724014336917,327.94736842105266,200,7,KF,RW,1,30,50.0,3.0
4,0.76704628125,0.5401734375,153555,21110.0,46445.0,0.6944733390620054,200,0,84,0.704225352112676,479.9330985915493,0.1936619718309859,343.82758620689657,200,7,KF,RW,1,30,50.0,3.0
5,0.80931234375,0.6039644356343283,161979,16021.0,38021.0,0.7498298776507839,200,0,68,0.746268656716418,504.8059701492537,0.24253731343283583,386.5968992248062,200,7,KF,RW,1,30,50.0,3.0
6,0.80238846875,0.5690698359929078,160553,16880.0,39447.0,0.7402849502028772,200,0,82,0.7092198581560284,521.2234042553191,0.23049645390070922,403.8582995951417,200,7,KF,RW,1,30,50.0,3.0
7,0.767966265625,0.5524937162769784,153725,19890.0,46275.0,0.6990995497748874,200,0,78,0.7194244604316546,479.5,0.20503597122302158,377.7878787878788,200,7,KF,RW,1,30,50.0,3.0
8,0.77251278125,0.5701201337638376,154645,17444.0,45355.0,0.711194606427402,200,0,71,0.7380073800738007,496.7232472324723,0.25830258302583026,370.0575139146568,200,7,KF,RW,1,30,50.0,3.0
9,0.77731703125,0.5493406581272084,155604,18552.0,44396.0,0.7119770123357371,200,0,83,0.7067137809187279,453.74911660777383,0.2049469964664311,332.3333333333333,200,7,KF,RW,1,30,50.0,3.0
0,0.8427974375,0.8427974375,168743,0.0,31257.0,0.843715,200,0,0,1.0,621.4,0.435,392.7007874015748,200,7,KF,RW,1,60,30.0,5.0
1,0.8517679375,0.8517679375,170512,0.0,29488.0,0.85256,200,0,0,1.0,621.89,0.475,405.5040650406504,200,7,KF,RW,1,60,30.0,5.0
2,0.852571078125,0.852571078125,170687,0.0,29313.0,0.853435,200,0,0,1.0,620.68,0.415,420.05263157894734,200,7,KF,RW,1,60,30.0,5.0
3,0.85183090625,0.85183090625,170569,0.0,29431.0,0.852845,200,0,0,1.0,596.88,0.425,391.92730844793715,200,7,KF,RW,1,60,30.0,5.0
4,0.8469604374999999,0.8469604375,169566,0.0,30434.0,0.84783,200,0,0,1.0,635.955,0.44,387.3495145631068,200,7,KF,RW,1,60,30.0,5.0
5,0.881072515625,0.881072515625,176345,0.0,23655.0,0.881725,200,0,0,1.0,660.715,0.485,443.44444444444446,200,7,KF,RW,1,60,30.0,5.0
6,0.877363046875,0.877363046875,175550,0.0,24450.0,0.87775,200,0,0,1.0,711.015,0.545,486.8048780487805,200,7,KF,RW,1,60,30.0,5.0
7,0.8565576875,0.8565576875,171437,0.0,28563.0,0.857185,200,0,0,1.0,653.825,0.49,453.54545454545456,200,7,KF,RW,1,60,30.0,5.0
8,0.8514504375,0.8514504375,170442,0.0,29558.0,0.85221,200,0,0,1.0,662.225,0.5,444.43429844097994,200,7,KF,RW,1,60,30.0,5.0
9,0.868660734375,0.868660734375,173887,0.0,26113.0,0.869435,200,0,0,1.0,602.26,0.46,386.5968992248062,200,7,KF,RW,1,60,30.0,5.0
