,alpha,beta,par_tp,par_fn,par_fp,par_jaccard,track_tp,track_fn,track_fp,track_jaccard,aveFramesOnFirstParticle,propLoyalTracks,aveFramesOnParticle,nPar,mean_vel,method,data,lookBack,maxCost,sigAcc,sigMeas,sigPos
4,0.79807746875,0.79807746875,159623,0.0,40377.0,0.798115,200,0,0,1.0,204.285,0.145,259.4166666666667,200,9,imm3,rnr,1,190,15.0,15.0,90.0
5,0.83448625,0.83448625,166907,0.0,33093.0,0.834535,200,0,0,1.0,192.33,0.14,260.78010471204186,200,9,imm3,rnr,1,190,15.0,15.0,90.0
6,0.8420115,0.8420115,168406,0.0,31594.0,0.84203,200,0,0,1.0,196.15,0.15,266.379679144385,200,9,imm3,rnr,1,190,15.0,15.0,90.0
7,0.78091634375,0.78091634375,156196,0.0,43804.0,0.78098,200,0,0,1.0,118.545,0.08,202.66598778004072,200,9,imm3,rnr,1,190,15.0,15.0,90.0
8,0.8013679375,0.8013679375,160286,0.0,39714.0,0.80143,200,0,0,1.0,222.735,0.16,246.83147459727385,200,9,imm3,rnr,1,190,15.0,15.0,90.0
9,0.7958679843750001,0.795867984375,159185,0.0,40815.0,0.795925,200,0,0,1.0,169.06,0.115,246.21878862793574,200,9,imm3,rnr,1,190,15.0,15.0,90.0
0,0.94230411328125,0.932974369585396,188477,585.0,11523.0,0.9396365630530698,200,0,2,0.9900990099009901,411.3168316831683,0.36633663366336633,398.2015968063872,200,7,imm3,rnr,1,90,40.0,15.0,10.0
1,0.954458765625,0.954458765625,190895,0.0,9105.0,0.954475,200,0,0,1.0,479.52,0.435,426.35042735042737,200,7,imm3,rnr,1,90,40.0,15.0,10.0
2,0.9367240664062499,0.9320637476679104,187356,265.0,12644.0,0.9355404089581305,200,0,1,0.9950248756218906,402.3731343283582,0.3681592039800995,395.8253968253968,200,7,imm3,rnr,1,90,40.0,15.0,10.0
3,0.96857201171875,0.96857201171875,193738,0.0,6262.0,0.96869,200,0,0,1.0,464.19,0.44,420.05263157894734,200,7,imm3,rnr,1,90,40.0,15.0,10.0
4,0.95215025,0.947413184079602,190458,17.0,9542.0,0.9522090622297105,200,0,1,0.9950248756218906,423.8358208955224,0.39800995024875624,396.61431411530816,200,7,imm3,rnr,1,90,40.0,15.0,10.0
5,0.95181508203125,0.9470796836131841,190364,118.0,9636.0,0.9512587573331734,200,0,1,0.9950248756218906,403.41293532338307,0.3781094527363184,407.9979550102249,200,7,imm3,rnr,1,90,40.0,15.0,10.0
6,0.95449098046875,0.9450405747215347,190901,506.0,9099.0,0.952096196622545,200,0,2,0.9900990099009901,352.2079207920792,0.2871287128712871,351.7336860670194,200,7,imm3,rnr,1,90,40.0,15.0,10.0
7,0.92776028125,0.9185745358910891,185565,682.0,14435.0,0.9246718689269591,200,0,2,0.9900990099009901,313.65841584158414,0.2623762376237624,323.6753246753247,200,7,imm3,rnr,1,90,40.0,15.0,10.0
8,0.939645125,0.939645125,187954,0.0,12046.0,0.93977,200,0,0,1.0,410.56,0.37,382.8771593090211,200,7,imm3,rnr,1,90,40.0,15.0,10.0
9,0.930987296875,0.930987296875,186208,0.0,13792.0,0.93104,200,0,0,1.0,357.175,0.31,370.0575139146568,200,7,imm3,rnr,1,90,40.0,15.0,10.0
0,0.93894235546875,0.9342710004664179,187802,30.0,12198.0,0.9388691696245564,200,0,1,0.9950248756218906,431.681592039801,0.3781094527363184,395.8253968253968,200,7,imm3,rnr,1,90,90.0,10.0,10.0
1,0.956735890625,0.9519760105721393,191350,16.0,8650.0,0.9566734661227102,200,0,1,0.9950248756218906,478.55721393034827,0.42786069651741293,420.9409282700422,200,7,imm3,rnr,1,90,90.0,10.0,10.0
2,0.927874859375,0.9232585665422886,185586,265.0,14414.0,0.9267021196914089,200,0,1,0.9950248756218906,370.07960199004975,0.3333333333333333,374.234521575985,200,7,imm3,rnr,1,90,90.0,10.0,10.0
3,0.9690334453125,0.9642123833955224,193824,34.0,6176.0,0.9689552776028075,200,0,1,0.9950248756218906,502.50248756218906,0.46766169154228854,433.7826086956522,200,7,imm3,rnr,1,90,90.0,10.0,10.0
4,0.9566971484375,0.9519374611318407,191355,16.0,8645.0,0.9566984641228702,200,0,1,0.9950248756218906,462.2437810945274,0.43283582089552236,399.0,200,7,imm3,rnr,1,90,90.0,10.0,10.0
5,0.95167605859375,0.9469413518345771,190337,31.0,9663.0,0.9515375116856887,200,0,1,0.9950248756218906,386.6119402985075,0.35323383084577115,398.2015968063872,200,7,imm3,rnr,1,90,90.0,10.0,10.0
6,0.94031206640625,0.9264158289716748,188075,990.0,11925.0,0.9357430717946167,200,0,3,0.9852216748768473,368.7536945812808,0.30049261083743845,355.50623885918003,200,7,imm3,rnr,1,90,90.0,10.0,10.0
7,0.936536296875,0.936536296875,187322,0.0,12678.0,0.93661,200,0,0,1.0,333.925,0.285,322.10177705977384,200,7,imm3,rnr,1,90,90.0,10.0,10.0
8,0.93664040625,0.93664040625,187354,0.0,12646.0,0.93677,200,0,0,1.0,367.195,0.325,375.6478342749529,200,7,imm3,rnr,1,90,90.0,10.0,10.0
9,0.92903015625,0.9244081156716418,185814,16.0,14186.0,0.9289956803455723,200,0,1,0.9950248756218906,342.55721393034827,0.2935323383084577,359.36036036036035,200,7,imm3,rnr,1,90,90.0,10.0,10.0
0,0.931021515625,0.9263895677860696,186217,366.0,13783.0,0.9293842268648373,200,0,1,0.9950248756218906,408.8358208955224,0.3582089552238806,390.3894324853229,200,7,imm3,rnr,1,90,90.0,5.0,30.0
1,0.95038103125,0.95038103125,190081,0.0,9919.0,0.950405,200,0,0,1.0,449.03,0.395,416.5365344467641,200,7,imm3,rnr,1,90,90.0,5.0,30.0
2,0.91606175,0.8980997549019608,183226,1128.0,16774.0,0.9109920050912852,200,0,4,0.9803921568627451,378.04901960784315,0.3333333333333333,353.6099290780142,200,7,imm3,rnr,1,90,90.0,5.0,30.0
3,0.9589973515625,0.9589973515625,191824,0.0,8176.0,0.95912,200,0,0,1.0,443.505,0.41,403.04040404040404,200,7,imm3,rnr,1,90,90.0,5.0,30.0
4,0.9456426484375,0.9362798499381189,189144,526.0,10856.0,0.9432392806917806,200,0,2,0.9900990099009901,472.980198019802,0.4306930693069307,404.67951318458415,200,7,imm3,rnr,1,90,90.0,5.0,30.0
5,0.926785078125,0.9130887469211822,185358,572.0,14642.0,0.9241469397523084,200,0,3,0.9852216748768473,323.86699507389164,0.28078817733990147,351.7336860670194,200,7,imm3,rnr,1,90,90.0,5.0,30.0
6,0.9398969296875,0.9305910194925743,187996,978.0,12004.0,0.935405865318592,200,0,2,0.9900990099009901,339.16831683168317,0.28217821782178215,352.35689045936397,200,7,imm3,rnr,1,90,90.0,5.0,30.0
7,0.92098265625,0.9164006529850747,184214,233.0,15786.0,0.9199982020945598,200,0,1,0.9950248756218906,321.04477611940297,0.27860696517412936,309.07751937984494,200,7,imm3,rnr,1,90,90.0,5.0,30.0
8,0.926130125,0.9169605198019802,185251,212.0,14749.0,0.9252742093381016,200,0,2,0.9900990099009901,377.8712871287129,0.3118811881188119,342.64261168384877,200,7,imm3,rnr,1,90,90.0,5.0,30.0
9,0.9380480859375,0.9380480859375,187621,0.0,12379.0,0.938105,200,0,0,1.0,340.135,0.3,349.2626970227671,200,7,imm3,rnr,1,90,90.0,5.0,30.0
0,0.83421815625,0.7160670869098712,166858,6902.0,33142.0,0.8064590965771234,200,0,33,0.8583690987124464,256.91416309012874,0.15021459227467812,289.2757619738752,200,7,imm3,rnr,1,90,15.0,15.0,90.0
1,0.84956834375,0.7830122983870967,169916,4627.0,30084.0,0.8303694038421128,200,0,17,0.9216589861751152,367.2764976958525,0.25806451612903225,327.4072249589491,200,7,imm3,rnr,1,90,15.0,15.0,90.0
2,0.8282093125,0.7264993969298246,165663,6665.0,34337.0,0.8016016258195631,200,0,28,0.8771929824561403,251.85087719298247,0.15350877192982457,290.97080291970804,200,7,imm3,rnr,1,90,15.0,15.0,90.0
3,0.872490921875,0.8041390985023041,174513,3568.0,25487.0,0.857271280358406,200,0,17,0.9216589861751152,255.43778801843317,0.17050691244239632,327.4072249589491,200,7,imm3,rnr,1,90,15.0,15.0,90.0
4,0.818597890625,0.702659133583691,163722,8072.0,36278.0,0.7868526279364835,200,0,33,0.8583690987124464,249.4763948497854,0.15021459227467812,275.62517289073304,200,7,imm3,rnr,1,90,15.0,15.0,90.0
5,0.83004596875,0.7345539546460177,166010,5306.0,33990.0,0.808597897772106,200,0,26,0.8849557522123894,257.7920353982301,0.16371681415929204,296.1768202080238,200,7,imm3,rnr,1,90,15.0,15.0,90.0
6,0.85507940625,0.7773449147727273,171026,5411.0,28974.0,0.8326039014463685,200,0,20,0.9090909090909091,245.1818181818182,0.1409090909090909,300.2048192771084,200,7,imm3,rnr,1,90,15.0,15.0,90.0
7,0.84697603125,0.7596197589686099,169409,5716.0,30591.0,0.8235091096463085,200,0,23,0.8968609865470852,255.1255605381166,0.17040358744394618,267.81720430107526,200,7,imm3,rnr,1,90,15.0,15.0,90.0
8,0.8069097187500001,0.7269456925675676,161391,6682.0,38609.0,0.7808662583098673,200,0,22,0.9009009009009009,237.7027027027027,0.12162162162162163,267.4563758389262,200,7,imm3,rnr,1,90,15.0,15.0,90.0
9,0.848212,0.7607282511210762,169660,4441.0,30340.0,0.8298726772027137,200,0,23,0.8968609865470852,267.13004484304935,0.16143497757847533,281.88543140028287,200,7,imm3,rnr,1,90,15.0,15.0,90.0
0,0.863567609375,0.863567609375,172727,0.0,27273.0,0.863635,200,0,0,1.0,299.065,0.245,327.4072249589491,200,7,imm3,rnr,1,90,40.0,5.0,90.0
1,0.88328378125,0.88328378125,176663,0.0,23337.0,0.883315,200,0,0,1.0,379.63,0.31,361.3188405797101,200,7,imm3,rnr,1,90,40.0,5.0,90.0
2,0.863950859375,0.855396890470297,172806,484.0,27194.0,0.8619440952893996,200,0,2,0.9900990099009901,305.2079207920792,0.2623762376237624,326.8688524590164,200,7,imm3,rnr,1,90,40.0,5.0,90.0
3,0.898923515625,0.8944512593283582,179794,55.0,20206.0,0.8987228512159157,200,0,1,0.9950248756218906,284.6169154228856,0.22885572139303484,354.87188612099646,200,7,imm3,rnr,1,90,40.0,5.0,90.0
4,0.85904175,0.85904175,171812,0.0,28188.0,0.85906,200,0,0,1.0,316.035,0.26,328.48929159802304,200,7,imm3,rnr,1,90,40.0,5.0,90.0
5,0.8523708125,0.8481301616915423,170476,215.0,29524.0,0.8514646754738656,200,0,1,0.9950248756218906,267.27363184079604,0.21890547263681592,322.62459546925567,200,7,imm3,rnr,1,90,40.0,5.0,90.0
6,0.88124940625,0.8768650808457712,176260,505.0,23740.0,0.8790803221864791,200,0,1,0.9950248756218906,282.681592039801,0.208955223880597,324.7328990228013,200,7,imm3,rnr,1,90,40.0,5.0,90.0
7,0.8708398203125001,0.8622176438737624,174181,351.0,25819.0,0.8693792394347919,200,0,2,0.9900990099009901,267.4306930693069,0.2079207920792079,296.6190476190476,200,7,imm3,rnr,1,90,40.0,5.0,90.0
8,0.83088665625,0.8267528917910448,166187,236.0,33813.0,0.8299556523302503,200,0,1,0.9950248756218906,259.0049751243781,0.1791044776119403,286.35632183908046,200,7,imm3,rnr,1,90,40.0,5.0,90.0
9,0.864133796875,0.864133796875,172846,0.0,27154.0,0.86423,200,0,0,1.0,266.355,0.21,306.21966205837174,200,7,imm3,rnr,1,90,40.0,5.0,90.0
0,0.853172625,0.83644375,170646,981.0,29354.0,0.8490653345341101,200,0,4,0.9803921568627451,270.23039215686276,0.20098039215686275,311.01248049922,200,7,imm3,rnr,1,90,15.0,10.0,90.0
1,0.860320375,0.8476062807881773,172069,848.0,27931.0,0.8567125388353382,200,0,3,0.9852216748768473,367.0394088669951,0.28078817733990147,335.1344537815126,200,7,imm3,rnr,1,90,15.0,10.0,90.0
2,0.854212546875,0.8333780945121951,170859,1447.0,29141.0,0.848158572726325,200,0,5,0.975609756097561,282.33170731707315,0.22926829268292684,322.62459546925567,200,7,imm3,rnr,1,90,15.0,10.0,90.0
3,0.900270703125,0.8913571318069307,180068,265.0,19932.0,0.8991486280678102,200,0,2,0.9900990099009901,267.019801980198,0.21287128712871287,350.493848857645,200,7,imm3,rnr,1,90,15.0,10.0,90.0
4,0.84716128125,0.8346416564039408,169434,315.0,30566.0,0.8458378054564062,200,0,3,0.9852216748768473,283.23645320197045,0.22660098522167488,311.98904538341156,200,7,imm3,rnr,1,90,15.0,10.0,90.0
5,0.848595,0.8159567307692308,169719,1488.0,30281.0,0.8423280790915588,200,0,8,0.9615384615384616,261.8605769230769,0.1971153846153846,317.9792663476874,200,7,imm3,rnr,1,90,15.0,10.0,90.0
6,0.86778440625,0.8507690257352941,173567,1518.0,26433.0,0.8612977500769162,200,0,4,0.9803921568627451,255.95098039215685,0.16666666666666666,316.46031746031747,200,7,imm3,rnr,1,90,15.0,10.0,90.0
7,0.86857103125,0.8432728458737864,173728,1280.0,26272.0,0.8631160572337043,200,0,6,0.970873786407767,258.9757281553398,0.18932038834951456,285.5329512893983,200,7,imm3,rnr,1,90,15.0,10.0,90.0
8,0.825595875,0.8174216584158416,165130,250.0,34870.0,0.8246192259675406,200,0,2,0.9900990099009901,227.990099009901,0.14356435643564355,287.6002886002886,200,7,imm3,rnr,1,90,15.0,10.0,90.0
9,0.858179375,0.845496921182266,171653,1029.0,28347.0,0.8538718294375438,200,0,3,0.9852216748768473,262.4433497536946,0.1921182266009852,303.8780487804878,200,7,imm3,rnr,1,90,15.0,10.0,90.0
0,0.943118265625,0.9246257506127451,188635,718.0,11365.0,0.9398011140007374,200,0,4,0.9803921568627451,426.421568627451,0.3627450980392157,388.8635477582846,200,7,imm3,rnr,1,90,90.0,10.0,30.0
1,0.95640026171875,0.9376473154105393,191285,486.0,8715.0,0.9541065211535967,200,0,4,0.9803921568627451,481.94117647058823,0.4264705882352941,451.4886877828054,200,7,imm3,rnr,1,90,90.0,10.0,30.0
2,0.927784859375,0.9140737530788178,185568,609.0,14432.0,0.9250233040392006,200,0,3,0.9852216748768473,385.30049261083747,0.3399014778325123,368.68576709796673,200,7,imm3,rnr,1,90,90.0,10.0,30.0
3,0.967669271484375,0.9628549965018657,193552,323.0,6448.0,0.9661995876659195,200,0,1,0.9950248756218906,493.44278606965173,0.4626865671641791,430.9654427645788,200,7,imm3,rnr,1,90,90.0,10.0,30.0
4,0.95114205859375,0.932492214307598,190245,927.0,9755.0,0.9468364132247035,200,0,4,0.9803921568627451,445.0049019607843,0.4019607843137255,392.7007874015748,200,7,imm3,rnr,1,90,90.0,10.0,30.0
5,0.9490069765625,0.930398996629902,189805,823.0,10195.0,0.9451357663215867,200,0,4,0.9803921568627451,375.78921568627453,0.3431372549019608,388.10505836575874,200,7,imm3,rnr,1,90,90.0,10.0,30.0
6,0.943380921875,0.9114791515700483,188692,1533.0,11308.0,0.9362833878322657,200,0,7,0.966183574879227,373.2367149758454,0.2995169082125604,359.36036036036035,200,7,imm3,rnr,1,90,90.0,10.0,30.0
7,0.9345343984375,0.8942912903708135,186927,2407.0,13073.0,0.9235204316056262,200,0,9,0.9569377990430622,323.8708133971292,0.24880382775119617,305.7484662576687,200,7,imm3,rnr,1,90,90.0,10.0,30.0
8,0.9271885546875,0.8915274564302884,185462,2088.0,14538.0,0.9177289101777444,200,0,8,0.9615384615384616,366.57211538461536,0.3076923076923077,358.0664272890485,200,7,imm3,rnr,1,90,90.0,10.0,30.0
9,0.92618515625,0.9035952743902439,185245,1429.0,14755.0,0.9196540716580036,200,0,5,0.975609756097561,355.2048780487805,0.3024390243902439,354.23978685612786,200,7,imm3,rnr,1,90,90.0,10.0,30.0
0,0.850291265625,0.850291265625,170069,0.0,29931.0,0.850345,200,0,0,1.0,263.83,0.2,298.4011976047904,200,7,imm3,rnr,1,190,15.0,10.0,90.0
1,0.848440375,0.848440375,169693,0.0,30307.0,0.848465,200,0,0,1.0,294.275,0.22,312.47962382445144,200,7,imm3,rnr,1,190,15.0,10.0,90.0
2,0.8426383125,0.8426383125,168541,0.0,31459.0,0.842705,200,0,0,1.0,280.48,0.24,304.8103975535168,200,7,imm3,rnr,1,190,15.0,10.0,90.0
3,0.894640703125,0.894640703125,178942,0.0,21058.0,0.89471,200,0,0,1.0,263.085,0.21,329.57851239669424,200,7,imm3,rnr,1,190,15.0,10.0,90.0
4,0.83434696875,0.83434696875,166875,0.0,33125.0,0.834375,200,0,0,1.0,269.315,0.21,290.97080291970804,200,7,imm3,rnr,1,190,15.0,10.0,90.0
5,0.846935,0.846935,169387,0.0,30613.0,0.846935,200,0,0,1.0,246.425,0.205,296.6190476190476,200,7,imm3,rnr,1,190,15.0,10.0,90.0
6,0.86836809375,0.86836809375,173678,0.0,26322.0,0.86839,200,0,0,1.0,246.035,0.175,294.85798816568047,200,7,imm3,rnr,1,190,15.0,10.0,90.0
7,0.86045046875,0.86045046875,172101,0.0,27899.0,0.860505,200,0,0,1.0,220.63,0.17,267.81720430107526,200,7,imm3,rnr,1,190,15.0,10.0,90.0
8,0.80458234375,0.80458234375,160922,0.0,39078.0,0.80461,200,0,0,1.0,209.34,0.135,263.2007926023778,200,7,imm3,rnr,1,190,15.0,10.0,90.0
9,0.85555675,0.85555675,171132,0.0,28868.0,0.85566,200,0,0,1.0,244.81,0.185,294.85798816568047,200,7,imm3,rnr,1,190,15.0,10.0,90.0
0,0.890147125,0.890147125,178038,0.0,21962.0,0.89019,200,0,0,1.0,334.535,0.275,339.71550255536624,200,7,imm3,rnr,1,190,40.0,10.0,90.0
1,0.903476609375,0.903476609375,180700,0.0,19300.0,0.9035,200,0,0,1.0,350.855,0.295,365.9724770642202,200,7,imm3,rnr,1,190,40.0,10.0,90.0
2,0.878162984375,0.878162984375,175645,0.0,24355.0,0.878225,200,0,0,1.0,316.81,0.27,346.22222222222223,200,7,imm3,rnr,1,190,40.0,10.0,90.0
3,0.919927546875,0.919927546875,183998,0.0,16002.0,0.91999,200,0,0,1.0,331.885,0.285,366.6470588235294,200,7,imm3,rnr,1,190,40.0,10.0,90.0
4,0.885090046875,0.885090046875,177038,0.0,22962.0,0.88519,200,0,0,1.0,341.51,0.285,337.40947546531305,200,7,imm3,rnr,1,190,40.0,10.0,90.0
5,0.8802508125,0.8802508125,176052,0.0,23948.0,0.88026,200,0,0,1.0,292.4,0.25,351.11267605633805,200,7,imm3,rnr,1,190,40.0,10.0,90.0
6,0.9114193984375,0.9114193984375,182285,0.0,17715.0,0.911425,200,0,0,1.0,303.715,0.245,327.94736842105266,200,7,imm3,rnr,1,190,40.0,10.0,90.0
7,0.89995128125,0.89995128125,180005,0.0,19995.0,0.900025,200,0,0,1.0,293.365,0.23,280.29395218002816,200,7,imm3,rnr,1,190,40.0,10.0,90.0
8,0.8711077734375,0.8711077734375,174231,0.0,25769.0,0.871155,200,0,0,1.0,306.75,0.235,307.1664098613251,200,7,imm3,rnr,1,190,40.0,10.0,90.0
9,0.87269334375,0.87269334375,174558,0.0,25442.0,0.87279,200,0,0,1.0,273.12,0.22,311.98904538341156,200,7,imm3,rnr,1,190,40.0,10.0,90.0
0,0.924619609375,0.924619609375,184935,0.0,15065.0,0.924675,200,0,0,1.0,383.49,0.33,385.84719535783364,200,7,imm3,rnr,1,190,90.0,5.0,90.0
1,0.9398023515625,0.9398023515625,187966,0.0,12034.0,0.93983,200,0,0,1.0,430.19,0.365,419.16806722689074,200,7,imm3,rnr,1,190,90.0,5.0,90.0
2,0.9075068203125,0.9075068203125,181519,0.0,18481.0,0.907595,200,0,0,1.0,355.57,0.325,345.02076124567475,200,7,imm3,rnr,1,190,90.0,5.0,90.0
3,0.93774555078125,0.93774555078125,187559,0.0,12441.0,0.937795,200,0,0,1.0,433.805,0.395,399.80160320641284,200,7,imm3,rnr,1,190,90.0,5.0,90.0
4,0.929721703125,0.929721703125,185960,0.0,14040.0,0.9298,200,0,0,1.0,460.38,0.425,381.4091778202677,200,7,imm3,rnr,1,190,90.0,5.0,90.0
5,0.895832859375,0.895832859375,179170,0.0,20830.0,0.89585,200,0,0,1.0,330.065,0.285,356.14285714285717,200,7,imm3,rnr,1,190,90.0,5.0,90.0
6,0.928340609375,0.928340609375,185677,0.0,14323.0,0.928385,200,0,0,1.0,353.0,0.295,356.78175313059035,200,7,imm3,rnr,1,190,90.0,5.0,90.0
7,0.915500765625,0.915500765625,183116,0.0,16884.0,0.91558,200,0,0,1.0,293.48,0.245,300.65912518853696,200,7,imm3,rnr,1,190,90.0,5.0,90.0
8,0.91251384375,0.91251384375,182524,0.0,17476.0,0.91262,200,0,0,1.0,350.34,0.295,334.5704697986577,200,7,imm3,rnr,1,190,90.0,5.0,90.0
9,0.9184169609375,0.9184169609375,183695,0.0,16305.0,0.918475,200,0,0,1.0,328.79,0.29,352.35689045936397,200,7,imm3,rnr,1,190,90.0,5.0,90.0
0,0.9588736484375,0.9588736484375,191782,0.0,8218.0,0.95891,200,0,0,1.0,435.31,0.395,418.2872117400419,200,7,imm3,rnr,1,190,15.0,15.0,10.0
1,0.959995625,0.959995625,192005,0.0,7995.0,0.960025,200,0,0,1.0,497.32,0.46,431.9004329004329,200,7,imm3,rnr,1,190,15.0,15.0,10.0
2,0.94942938671875,0.94942938671875,189896,0.0,10104.0,0.94948,200,0,0,1.0,434.1,0.405,399.0,200,7,imm3,rnr,1,190,15.0,15.0,10.0
3,0.968330037109375,0.968330037109375,193687,0.0,6313.0,0.968435,200,0,0,1.0,460.6,0.44,416.5365344467641,200,7,imm3,rnr,1,190,15.0,15.0,10.0
4,0.951453046875,0.951453046875,190319,0.0,9681.0,0.951595,200,0,0,1.0,449.5,0.415,395.8253968253968,200,7,imm3,rnr,1,190,15.0,15.0,10.0
5,0.938741703125,0.938741703125,187750,0.0,12250.0,0.93875,200,0,0,1.0,358.845,0.33,391.15686274509807,200,7,imm3,rnr,1,190,15.0,15.0,10.0
6,0.947387390625,0.947387390625,189487,0.0,10513.0,0.947435,200,0,0,1.0,343.365,0.29,350.493848857645,200,7,imm3,rnr,1,190,15.0,15.0,10.0
7,0.9301648515625001,0.9301648515625,186051,0.0,13949.0,0.930255,200,0,0,1.0,325.36,0.285,318.4888178913738,200,7,imm3,rnr,1,190,15.0,15.0,10.0
8,0.9372285546875,0.9372285546875,187470,0.0,12530.0,0.93735,200,0,0,1.0,430.18,0.38,377.7878787878788,200,7,imm3,rnr,1,190,15.0,15.0,10.0
9,0.9258191875,0.9258191875,185184,0.0,14816.0,0.92592,200,0,0,1.0,318.26,0.265,344.4231433506045,200,7,imm3,rnr,1,190,15.0,15.0,10.0
0,0.93664374609375,0.8963098048744019,187335,2003.0,12665.0,0.9273872170215294,200,0,9,0.9569377990430622,418.25837320574163,0.3444976076555024,391.92730844793715,200,7,imm3,rnr,1,90,40.0,15.0,30.0
1,0.946627171875,0.8972769401658768,189331,1730.0,10669.0,0.9385366579090864,200,0,11,0.9478672985781991,496.1563981042654,0.41706161137440756,430.0344827586207,200,7,imm3,rnr,1,90,40.0,15.0,30.0
2,0.9184109609375,0.8503805193865741,183695,3534.0,16305.0,0.9025273418691717,200,0,16,0.9259259259259259,391.5740740740741,0.2962962962962963,374.9398496240602,200,7,imm3,rnr,1,90,40.0,15.0,30.0
3,0.9613142890625,0.9111983782582939,192287,1932.0,7713.0,0.9522363964106729,200,0,11,0.9478672985781991,472.12796208530807,0.41706161137440756,401.4144869215292,200,7,imm3,rnr,1,90,40.0,15.0,30.0
4,0.948853921875,0.9167670742753623,189797,808.0,10203.0,0.9451665272299908,200,0,7,0.966183574879227,446.1690821256039,0.40096618357487923,398.2015968063872,200,7,imm3,rnr,1,90,40.0,15.0,30.0
5,0.9450257265625,0.9086785832331731,189006,1467.0,10994.0,0.9381486794363345,200,0,8,0.9615384615384616,394.2451923076923,0.34134615384615385,414.8004158004158,200,7,imm3,rnr,1,90,40.0,15.0,30.0
6,0.9372102890625,0.8677873046875,187461,2291.0,12539.0,0.9266897686995467,200,0,16,0.9259259259259259,365.85648148148147,0.2638888888888889,339.13605442176873,200,7,imm3,rnr,1,90,40.0,15.0,30.0
7,0.9204574375,0.8483478686635945,184109,3544.0,15891.0,0.904516959478049,200,0,17,0.9216589861751152,314.3410138248848,0.22580645161290322,309.07751937984494,200,7,imm3,rnr,1,90,40.0,15.0,30.0
8,0.912858546875,0.8531388288551401,182596,3593.0,17404.0,0.8968677705029151,200,0,14,0.9345794392523364,416.00467289719626,0.3364485981308411,356.14285714285717,200,7,imm3,rnr,1,90,40.0,15.0,30.0
9,0.9199703515625,0.8761622395833333,184007,2200.0,15993.0,0.910024727992087,200,0,10,0.9523809523809523,345.5,0.2761904761904762,348.04013961605585,200,7,imm3,rnr,1,90,40.0,15.0,30.0
0,0.94746311328125,0.9243542568597561,189500,703.0,10500.0,0.9441812030712047,200,0,5,0.975609756097561,418.69268292682926,0.35121951219512193,399.0,200,7,imm3,rnr,1,90,40.0,10.0,30.0
1,0.95363526171875,0.9258594773968447,190732,882.0,9268.0,0.9494728248424448,200,0,6,0.970873786407767,516.4368932038835,0.4563106796116505,452.51473922902494,200,7,imm3,rnr,1,90,40.0,10.0,30.0
2,0.925859078125,0.8902491135817308,185186,1670.0,14814.0,0.918262508057718,200,0,8,0.9615384615384616,405.85096153846155,0.34615384615384615,377.7878787878788,200,7,imm3,rnr,1,90,40.0,10.0,30.0
3,0.95699058203125,0.920183251953125,191411,1961.0,8589.0,0.9477621917102806,200,0,8,0.9615384615384616,466.30288461538464,0.4182692307692308,400.60642570281124,200,7,imm3,rnr,1,90,40.0,10.0,30.0
4,0.94198930078125,0.9145527192050971,188425,1558.0,11575.0,0.9348425763303863,200,0,6,0.970873786407767,443.5145631067961,0.4077669902912621,392.7007874015748,200,7,imm3,rnr,1,90,40.0,10.0,30.0
5,0.93887705859375,0.8857330741450472,187780,2216.0,12220.0,0.9286109902282708,200,0,12,0.9433962264150944,395.4481132075472,0.33490566037735847,399.80160320641284,200,7,imm3,rnr,1,90,40.0,10.0,30.0
6,0.9356959218750001,0.8827320017688679,187155,2624.0,12845.0,0.923656625078964,200,0,12,0.9433962264150944,372.49056603773585,0.2830188679245283,358.71223021582733,200,7,imm3,rnr,1,90,40.0,10.0,30.0
7,0.906552640625,0.8592916024881516,181328,2780.0,18672.0,0.89421047440576,200,0,11,0.9478672985781991,313.3649289099526,0.23222748815165878,314.955766192733,200,7,imm3,rnr,1,90,40.0,10.0,30.0
8,0.918974984375,0.8669575324292453,183820,3547.0,16180.0,0.9030838086535297,200,0,12,0.9433962264150944,397.29245283018867,0.32075471698113206,370.0575139146568,200,7,imm3,rnr,1,90,40.0,10.0,30.0
9,0.9265695,0.8995820388349515,185326,1599.0,14674.0,0.9192803535731824,200,0,6,0.970873786407767,346.3495145631068,0.28640776699029125,365.3003663003663,200,7,imm3,rnr,1,90,40.0,10.0,30.0
0,0.920747890625,0.8148211421460178,184156,4924.0,15844.0,0.8986551111631629,200,0,26,0.8849557522123894,411.9070796460177,0.29646017699115046,377.7878787878788,200,7,imm3,rnr,1,90,15.0,5.0,10.0
1,0.938445703125,0.8531324573863637,187694,3909.0,12306.0,0.9204792333835191,200,0,20,0.9090909090909091,470.72727272727275,0.37727272727272726,427.2655246252677,200,7,imm3,rnr,1,90,15.0,5.0,10.0
2,0.905001734375,0.8008864905973452,181010,5825.0,18990.0,0.879436414429734,200,0,26,0.8849557522123894,388.65486725663715,0.2831858407079646,364.6307129798903,200,7,imm3,rnr,1,90,15.0,5.0,10.0
3,0.94690771484375,0.8530700133727478,189407,4753.0,10593.0,0.9250511592015745,200,0,22,0.9009009009009009,472.0990990990991,0.3783783783783784,403.8582995951417,200,7,imm3,rnr,1,90,15.0,5.0,10.0
