,alpha,beta,par_tp,par_fn,par_fp,par_jaccard,track_tp,track_fn,track_fp,track_jaccard,aveFramesOnFirstParticle,propLoyalTracks,aveFramesOnParticle,nPar,diff_con,method,data,lookBack,maxCost
5,0.78266,0.3952828282828283,39133,10867.0,10867.0,0.6429263804688912,50,0,49,0.5050505050505051,504.050505050505,0.1717171717171717,504.050505050505,50,1,naive,RW,2,10
6,0.8071200000000001,0.4117959183673469,40356,9644.0,9644.0,0.6766145798403863,50,0,48,0.5102040816326531,509.2040816326531,0.1836734693877551,509.2040816326531,50,1,naive,RW,2,10
7,0.75574,0.33738392857142857,37787,12213.0,12213.0,0.6073810939835725,50,0,62,0.44642857142857145,445.42857142857144,0.125,445.42857142857144,50,1,naive,RW,2,10
8,0.7304200000000001,0.31757391304347826,36521,13479.0,13479.0,0.5753241229382946,50,0,65,0.43478260869565216,433.7826086956522,0.11304347826086956,433.7826086956522,50,1,naive,RW,2,10
9,0.7986800000000001,0.38398076923076924,39934,10066.0,10066.0,0.6648353477841041,50,0,54,0.4807692307692308,479.7692307692308,0.15384615384615385,479.7692307692308,50,1,naive,RW,2,10
0,0.28754,0.02392179700499168,14377,35623.0,35623.0,0.1679104913399437,50,0,551,0.08319467554076539,81.64725457570715,0.0,81.64462809917356,50,9,naive,RW,1,20
1,0.2867029375,0.025061445585664335,14339,35547.0,35661.0,0.1676154628449858,50,0,522,0.08741258741258741,83.16433566433567,0.0,84.17887563884156,50,9,naive,RW,1,20
2,0.288218,0.02573375,14417,35400.0,35583.0,0.16881733021077283,50,0,510,0.08928571428571429,84.7125,0.0,83.31703204047217,50,9,naive,RW,1,20
3,0.23926000000000003,0.01892879746835443,11963,37940.0,38037.0,0.13603593359108482,50,0,582,0.07911392405063292,75.70727848101266,0.0,74.642965204236,50,9,naive,RW,1,20
4,0.26393568749999996,0.021563373161764706,13198,36593.0,36802.0,0.15241416742692826,50,0,562,0.08169934640522876,77.20261437908496,0.0,75.68711656441718,50,9,naive,RW,1,20
5,0.2528,0.020586319218241042,12640,37064.0,37360.0,0.14518055683175596,50,0,564,0.08143322475570032,76.95602605863192,0.0,76.76049766718506,50,9,naive,RW,1,20
6,0.26174,0.022602763385146805,13087,36869.0,36913.0,0.15065213137022412,50,0,529,0.08635578583765112,83.55267702936096,0.0,84.03401360544218,50,9,naive,RW,1,20
7,0.27236000000000005,0.02489579524680073,13618,36382.0,36382.0,0.15764858419578154,50,0,497,0.09140767824497258,89.36197440585009,0.0,88.60573476702508,50,9,naive,RW,1,20
8,0.25598525000000005,0.021620375844594593,12808,36908.0,37192.0,0.14737423482303125,50,0,542,0.08445945945945946,79.82432432432432,0.0,76.1604938271605,50,9,naive,RW,1,20
9,0.2651511875,0.02111076333598726,13259,36160.0,36741.0,0.15388811513463324,50,0,578,0.07961783439490445,75.97929936305732,0.0,75.92307692307692,50,9,naive,RW,1,20
0,0.43061737499999997,0.06728396484375,21533,28231.0,28467.0,0.2752489422351753,50,0,270,0.15625,150.65,0.0,149.15015015015015,50,7,naive,RW,10,20
1,0.38093325,0.052615089779005524,19055,30006.0,30945.0,0.23816963727720422,50,0,312,0.13812154696132597,124.56906077348066,0.0,123.68827930174564,50,7,naive,RW,10,20
2,0.38226000000000004,0.0554,19113,30817.0,30887.0,0.23649727161364564,50,0,295,0.14492753623188406,142.031884057971,0.0,141.45014245014244,50,7,naive,RW,10,20
3,0.41246462500000003,0.05681330922865014,20624,29151.0,29376.0,0.2605652487018484,50,0,313,0.13774104683195593,132.79063360881543,0.0,132.6898395721925,50,7,naive,RW,10,20
4,0.42722225,0.06717330974842767,21362,28620.0,28638.0,0.27171203256168913,50,0,268,0.15723270440251572,151.8679245283019,0.0,153.79876160990713,50,7,naive,RW,10,20
5,0.403925,0.05721317280453258,20198,29741.0,29802.0,0.25329504270074366,50,0,303,0.141643059490085,135.76487252124645,0.0,133.40860215053763,50,7,naive,RW,10,20
6,0.35824475,0.05207045784883721,17916,31697.0,32084.0,0.21929813824253033,50,0,294,0.14534883720930233,134.28197674418604,0.0,131.27513227513228,50,7,naive,RW,10,20
7,0.4160294375,0.060294121376811595,20803,28929.0,29197.0,0.26356598968693384,50,0,295,0.14492753623188406,137.9536231884058,0.002898550724637681,136.36263736263737,50,7,naive,RW,10,20
8,0.44151087499999997,0.06689558712121212,22077,27570.0,27923.0,0.2846074513342787,50,0,280,0.15151515151515152,146.1757575757576,0.0,144.7725947521866,50,7,naive,RW,10,20
9,0.40588837499999997,0.05700679424157303,20295,29620.0,29705.0,0.25489826676714394,50,0,306,0.1404494382022472,131.8932584269663,0.0,132.33333333333334,50,7,naive,RW,10,20
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,3,60
1,0.9999857218513489,0.9999857218513489,50000,0.0,0.0,1.0,50,0,0,1.0,996.0,0.96,924.925925925926,50,1,naive,RW,3,60
2,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,3,60
3,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,3,60
4,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,3,60
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,3,60
6,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,3,60
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,3,60
8,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,3,60
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,3,60
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,40
1,0.9999857218513489,0.9999857218513489,50000,0.0,0.0,1.0,50,0,0,1.0,996.0,0.96,924.925925925926,50,1,naive,RW,2,40
2,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,40
3,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,40
4,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,40
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,40
6,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,40
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,40
8,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,40
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,40
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,1,40
1,0.9999857218513489,0.9999857218513489,50000,0.0,0.0,1.0,50,0,0,1.0,996.0,0.96,924.925925925926,50,1,naive,RW,1,40
2,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,1,40
3,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,1,40
4,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,1,40
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,1,40
6,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,1,40
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,1,40
8,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,1,40
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,1,40
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,5,60
1,0.9999857218513489,0.9999857218513489,50000,0.0,0.0,1.0,50,0,0,1.0,996.0,0.96,924.925925925926,50,1,naive,RW,5,60
2,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,5,60
3,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,5,60
4,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,5,60
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,5,60
6,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,5,60
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,5,60
8,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,5,60
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,5,60
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,5,80
1,0.9999857218513489,0.9999857218513489,50000,0.0,0.0,1.0,50,0,0,1.0,996.0,0.96,924.925925925926,50,1,naive,RW,5,80
2,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,5,80
3,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,5,80
4,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,5,80
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,5,80
6,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,5,80
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,5,80
8,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,5,80
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,5,80
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,1,60
1,0.9999857218513489,0.9999857218513489,50000,0.0,0.0,1.0,50,0,0,1.0,996.0,0.96,924.925925925926,50,1,naive,RW,1,60
2,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,1,60
3,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,1,60
4,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,1,60
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,1,60
6,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,1,60
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,1,60
8,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,1,60
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,1,60
0,0.756906375,0.3379046316964286,37852,11385.0,12148.0,0.6166327278651136,50,0,62,0.44642857142857145,436.32142857142856,0.125,437.5964912280702,50,1,naive,RW,3,10
1,0.765072859375,0.3678234900841346,38254,11746.0,11746.0,0.619538107731675,50,0,54,0.4807692307692308,478.3269230769231,0.1346153846153846,461.962962962963,50,1,naive,RW,3,10
2,0.83816,0.48170114942528736,41908,8092.0,8092.0,0.7214074227088068,50,0,37,0.5747126436781609,573.7126436781609,0.2988505747126437,573.7126436781609,50,1,naive,RW,3,10
3,0.7637,0.3503211009174312,38185,11815.0,11815.0,0.61773032435493,50,0,59,0.45871559633027525,457.7155963302752,0.11009174311926606,457.7155963302752,50,1,naive,RW,3,10
4,0.7458400000000001,0.3452962962962963,37292,12708.0,12708.0,0.594692862154749,50,0,58,0.46296296296296297,461.962962962963,0.1388888888888889,461.962962962963,50,1,naive,RW,3,10
5,0.78266,0.3952828282828283,39133,10867.0,10867.0,0.6429263804688912,50,0,49,0.5050505050505051,504.050505050505,0.1717171717171717,504.050505050505,50,1,naive,RW,3,10
6,0.8071200000000001,0.4117959183673469,40356,9644.0,9644.0,0.6766145798403863,50,0,48,0.5102040816326531,509.2040816326531,0.1836734693877551,509.2040816326531,50,1,naive,RW,3,10
7,0.76508,0.3415535714285714,38254,11746.0,11746.0,0.619538107731675,50,0,62,0.44642857142857145,445.42857142857144,0.125,445.42857142857144,50,1,naive,RW,3,10
8,0.7304200000000001,0.31757391304347826,36521,13479.0,13479.0,0.5753241229382946,50,0,65,0.43478260869565216,433.7826086956522,0.11304347826086956,433.7826086956522,50,1,naive,RW,3,10
9,0.80364,0.3863653846153846,40182,9818.0,9818.0,0.6717376040656658,50,0,54,0.4807692307692308,479.7692307692308,0.15384615384615385,479.7692307692308,50,1,naive,RW,3,10
0,0.984173142578125,0.984173142578125,49212,0.0,788.0,0.98424,50,0,0,1.0,924.12,0.9,861.0689655172414,50,5,naive,RW,1,80
1,0.979761783203125,0.979761783203125,49002,0.0,998.0,0.98004,50,0,0,1.0,936.88,0.92,861.0689655172414,50,5,naive,RW,1,80
2,0.973256458984375,0.973256458984375,48676,0.0,1324.0,0.97352,50,0,0,1.0,923.04,0.9,891.8571428571429,50,5,naive,RW,1,80
3,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,5,naive,RW,1,80
4,0.9866496357421874,0.9866496357421874,49338,0.0,662.0,0.98676,50,0,0,1.0,932.44,0.92,924.925925925926,50,5,naive,RW,1,80
5,0.98496,0.98496,49248,0.0,752.0,0.98496,50,0,0,1.0,974.04,0.96,960.5384615384615,50,5,naive,RW,1,80
6,0.986813884765625,0.986813884765625,49346,0.0,654.0,0.98692,50,0,0,1.0,932.2,0.92,924.925925925926,50,5,naive,RW,1,80
7,0.9842398046875,0.9842398046875,49236,0.0,764.0,0.98472,50,0,0,1.0,894.44,0.88,832.3333333333334,50,5,naive,RW,1,80
8,0.9960460454101563,0.9960460454101563,49808,0.0,192.0,0.99616,50,0,0,1.0,962.96,0.96,960.5384615384615,50,5,naive,RW,1,80
9,0.9762704375,0.9762704375,48822,0.0,1178.0,0.97644,50,0,0,1.0,906.12,0.88,891.8571428571429,50,5,naive,RW,1,80
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,80
1,0.9999857218513489,0.9999857218513489,50000,0.0,0.0,1.0,50,0,0,1.0,996.0,0.96,924.925925925926,50,1,naive,RW,2,80
2,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,80
3,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,80
4,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,80
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,80
6,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,80
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,80
8,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,80
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,80
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,10,20
1,0.9999857218513489,0.9999857218513489,50000,0.0,0.0,1.0,50,0,0,1.0,996.0,0.96,924.925925925926,50,1,naive,RW,10,20
2,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,10,20
3,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,10,20
4,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,10,20
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,10,20
6,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,10,20
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,10,20
8,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,10,20
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,10,20
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,60
1,0.9999857218513489,0.9999857218513489,50000,0.0,0.0,1.0,50,0,0,1.0,996.0,0.96,924.925925925926,50,1,naive,RW,2,60
2,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,60
3,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,60
4,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,60
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,60
6,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,60
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,60
8,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,60
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,2,60
0,0.756906375,0.3379046316964286,37852,11385.0,12148.0,0.6166327278651136,50,0,62,0.44642857142857145,436.32142857142856,0.125,437.5964912280702,50,1,naive,RW,5,10
1,0.767772859375,0.36912156700721155,38389,11611.0,11611.0,0.6230867864504716,50,0,54,0.4807692307692308,478.3269230769231,0.1346153846153846,461.962962962963,50,1,naive,RW,5,10
2,0.83816,0.48170114942528736,41908,8092.0,8092.0,0.7214074227088068,50,0,37,0.5747126436781609,573.7126436781609,0.2988505747126437,573.7126436781609,50,1,naive,RW,5,10
3,0.7637,0.3503211009174312,38185,11815.0,11815.0,0.61773032435493,50,0,59,0.45871559633027525,457.7155963302752,0.11009174311926606,457.7155963302752,50,1,naive,RW,5,10
4,0.7458400000000001,0.3452962962962963,37292,12708.0,12708.0,0.594692862154749,50,0,58,0.46296296296296297,461.962962962963,0.1388888888888889,461.962962962963,50,1,naive,RW,5,10
5,0.78256,0.3952323232323232,39128,10872.0,10872.0,0.6427914311998949,50,0,49,0.5050505050505051,504.050505050505,0.1717171717171717,504.050505050505,50,1,naive,RW,5,10
6,0.8071200000000001,0.4117959183673469,40356,9644.0,9644.0,0.6766145798403863,50,0,48,0.5102040816326531,509.2040816326531,0.1836734693877551,509.2040816326531,50,1,naive,RW,5,10
7,0.76508,0.34463063063063065,38254,11746.0,11746.0,0.619538107731675,50,0,61,0.45045045045045046,449.45045045045043,0.12612612612612611,449.45045045045043,50,1,naive,RW,5,10
8,0.73192,0.3182260869565217,36596,13404.0,13404.0,0.5771875591445335,50,0,65,0.43478260869565216,433.7826086956522,0.11304347826086956,433.7826086956522,50,1,naive,RW,5,10
9,0.80364,0.3863653846153846,40182,9818.0,9818.0,0.6717376040656658,50,0,54,0.4807692307692308,479.7692307692308,0.15384615384615385,479.7692307692308,50,1,naive,RW,5,10
0,0.984173142578125,0.984173142578125,49212,0.0,788.0,0.98424,50,0,0,1.0,924.12,0.9,861.0689655172414,50,5,naive,RW,3,60
1,0.979761783203125,0.979761783203125,49002,0.0,998.0,0.98004,50,0,0,1.0,936.88,0.92,861.0689655172414,50,5,naive,RW,3,60
2,0.973256458984375,0.973256458984375,48676,0.0,1324.0,0.97352,50,0,0,1.0,923.04,0.9,891.8571428571429,50,5,naive,RW,3,60
3,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,5,naive,RW,3,60
4,0.9866496357421874,0.9866496357421874,49338,0.0,662.0,0.98676,50,0,0,1.0,932.44,0.92,924.925925925926,50,5,naive,RW,3,60
5,0.98496,0.98496,49248,0.0,752.0,0.98496,50,0,0,1.0,974.04,0.96,960.5384615384615,50,5,naive,RW,3,60
6,0.986813884765625,0.986813884765625,49346,0.0,654.0,0.98692,50,0,0,1.0,932.2,0.92,924.925925925926,50,5,naive,RW,3,60
7,0.9842398046875,0.9842398046875,49236,0.0,764.0,0.98472,50,0,0,1.0,894.44,0.88,832.3333333333334,50,5,naive,RW,3,60
8,0.9960460454101563,0.9960460454101563,49808,0.0,192.0,0.99616,50,0,0,1.0,962.96,0.96,960.5384615384615,50,5,naive,RW,3,60
9,0.9762704375,0.9762704375,48822,0.0,1178.0,0.97644,50,0,0,1.0,906.12,0.88,891.8571428571429,50,5,naive,RW,3,60
0,0.984173142578125,0.984173142578125,49212,0.0,788.0,0.98424,50,0,0,1.0,924.12,0.9,861.0689655172414,50,5,naive,RW,5,80
1,0.979761783203125,0.979761783203125,49002,0.0,998.0,0.98004,50,0,0,1.0,936.88,0.92,861.0689655172414,50,5,naive,RW,5,80
2,0.973256458984375,0.973256458984375,48676,0.0,1324.0,0.97352,50,0,0,1.0,923.04,0.9,891.8571428571429,50,5,naive,RW,5,80
3,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,5,naive,RW,5,80
4,0.9866496357421874,0.9866496357421874,49338,0.0,662.0,0.98676,50,0,0,1.0,932.44,0.92,924.925925925926,50,5,naive,RW,5,80
5,0.98496,0.98496,49248,0.0,752.0,0.98496,50,0,0,1.0,974.04,0.96,960.5384615384615,50,5,naive,RW,5,80
6,0.986813884765625,0.986813884765625,49346,0.0,654.0,0.98692,50,0,0,1.0,932.2,0.92,924.925925925926,50,5,naive,RW,5,80
7,0.9842398046875,0.9842398046875,49236,0.0,764.0,0.98472,50,0,0,1.0,894.44,0.88,832.3333333333334,50,5,naive,RW,5,80
8,0.9960460454101563,0.9960460454101563,49808,0.0,192.0,0.99616,50,0,0,1.0,962.96,0.96,960.5384615384615,50,5,naive,RW,5,80
9,0.9762704375,0.9762704375,48822,0.0,1178.0,0.97644,50,0,0,1.0,906.12,0.88,891.8571428571429,50,5,naive,RW,5,80
0,0.984173142578125,0.984173142578125,49212,0.0,788.0,0.98424,50,0,0,1.0,924.12,0.9,861.0689655172414,50,5,naive,RW,3,80
1,0.979761783203125,0.979761783203125,49002,0.0,998.0,0.98004,50,0,0,1.0,936.88,0.92,861.0689655172414,50,5,naive,RW,3,80
2,0.973256458984375,0.973256458984375,48676,0.0,1324.0,0.97352,50,0,0,1.0,923.04,0.9,891.8571428571429,50,5,naive,RW,3,80
3,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,5,naive,RW,3,80
4,0.9866496357421874,0.9866496357421874,49338,0.0,662.0,0.98676,50,0,0,1.0,932.44,0.92,924.925925925926,50,5,naive,RW,3,80
5,0.98496,0.98496,49248,0.0,752.0,0.98496,50,0,0,1.0,974.04,0.96,960.5384615384615,50,5,naive,RW,3,80
6,0.986813884765625,0.986813884765625,49346,0.0,654.0,0.98692,50,0,0,1.0,932.2,0.92,924.925925925926,50,5,naive,RW,3,80
7,0.9842398046875,0.9842398046875,49236,0.0,764.0,0.98472,50,0,0,1.0,894.44,0.88,832.3333333333334,50,5,naive,RW,3,80
8,0.9960460454101563,0.9960460454101563,49808,0.0,192.0,0.99616,50,0,0,1.0,962.96,0.96,960.5384615384615,50,5,naive,RW,3,80
9,0.9762704375,0.9762704375,48822,0.0,1178.0,0.97644,50,0,0,1.0,906.12,0.88,891.8571428571429,50,5,naive,RW,3,80
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,3,80
1,0.9999857218513489,0.9999857218513489,50000,0.0,0.0,1.0,50,0,0,1.0,996.0,0.96,924.925925925926,50,1,naive,RW,3,80
2,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,3,80
3,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,3,80
4,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,3,80
5,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,3,80
6,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,3,80
7,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,3,80
8,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,3,80
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,naive,RW,3,80
0,0.984173142578125,0.984173142578125,49212,0.0,788.0,0.98424,50,0,0,1.0,924.12,0.9,861.0689655172414,50,5,naive,RW,1,40
1,0.979761783203125,0.979761783203125,49002,0.0,998.0,0.98004,50,0,0,1.0,936.88,0.92,861.0689655172414,50,5,naive,RW,1,40
2,0.9548564609375,0.9548564609375,47756,0.0,2244.0,0.95512,50,0,0,1.0,904.64,0.86,861.0689655172414,50,5,naive,RW,1,40
3,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,5,naive,RW,1,40
4,0.9866496357421874,0.9866496357421874,49338,0.0,662.0,0.98676,50,0,0,1.0,932.44,0.92,924.925925925926,50,5,naive,RW,1,40
5,0.98496,0.98496,49248,0.0,752.0,0.98496,50,0,0,1.0,974.04,0.96,960.5384615384615,50,5,naive,RW,1,40
6,0.986813884765625,0.986813884765625,49346,0.0,654.0,0.98692,50,0,0,1.0,932.2,0.92,924.925925925926,50,5,naive,RW,1,40
7,0.9842398046875,0.9842398046875,49236,0.0,764.0,0.98472,50,0,0,1.0,894.44,0.88,832.3333333333334,50,5,naive,RW,1,40
8,0.9960460454101563,0.9960460454101563,49808,0.0,192.0,0.99616,50,0,0,1.0,962.96,0.96,960.5384615384615,50,5,naive,RW,1,40
